Trainer,Starts,Wins,2nds,3rds,Spend,P&L,ROI %
Allan Forrest,3,0,0,0,19.009999999999998,-19.009999999999998,-100.0
Amanda Dean,14,0,0,0,85.16,-85.16,-100.0
Amy Diebert,1,0,0,0,2.44,-2.44,-100.0
Andrew Clarke,4,0,0,0,3.67,-3.67,-100.0
Andrew German,2,0,0,0,25.22,-25.22,-100.0
Andrew Millard,1,0,0,0,1.23,-1.23,-100.0
Andrew Ward,4,0,0,0,24.450000000000003,-24.450000000000003,-100.0
Anthony Collins,1,0,0,0,16.67,-16.67,-100.0
Anthony Missen,11,0,0,0,96.63,-96.63,-100.0
Anthony Spiteri,3,0,0,0,34.55,-34.55,-100.0
Arthur Wood,4,0,0,0,46.989999999999995,-46.989999999999995,-100.0
Ashleigh Camilleri,1,0,0,0,3.85,-3.85,-100.0
Barry Lew,2,0,0,0,34.72,-34.72,-100.0
Barry Miller,1,0,0,0,1.23,-1.23,-100.0
Bayley Duck,1,0,0,0,7.69,-7.69,-100.0
Ben Parker,2,0,0,0,31.36,-31.36,-100.0
Ben Weidenbach,2,0,0,0,5.49,-5.49,-100.0
Bevan Stokes,2,0,0,0,10.92,-10.92,-100.0
Bob Richards,3,0,0,0,26.34,-26.34,-100.0
Brad Scaffidi,1,0,0,0,0.99,-0.99,-100.0
Brett Jaffray,1,0,0,0,21.74,-21.74,-100.0
Brett Snell,2,0,0,0,38.5,-38.5,-100.0
Brett Wahlstrom,2,0,0,0,53.620000000000005,-53.620000000000005,-100.0
Brian Ferguson,1,0,0,0,2.44,-2.44,-100.0
Brian Gath,2,0,0,0,2.87,-2.87,-100.0
Brian Wheeler,4,0,0,0,22.740000000000002,-22.740000000000002,-100.0
Bronte Giorgio,2,0,0,0,30.83,-30.83,-100.0
Brooke Hansen,1,0,0,0,7.14,-7.14,-100.0
Brooke McPherson,1,0,0,0,11.76,-11.76,-100.0
Bruce Morgan,2,0,0,0,9.11,-9.11,-100.0
Bruce O'Brien,1,0,0,0,0.66,-0.66,-100.0
Bruce Wyborn,2,0,0,0,9.9,-9.9,-100.0
Caitlin Guppy,3,0,0,0,7.45,-7.45,-100.0
Caitlin McElhinney,3,0,0,0,5.83,-5.83,-100.0
Caris Hamilton-Smith,7,0,0,0,29.42,-29.42,-100.0
Chelsea Collins,1,0,0,0,1.23,-1.23,-100.0
Chris Laird,1,0,0,0,5.88,-5.88,-100.0
Chris Romanidis,2,0,0,0,4.08,-4.08,-100.0
Christine O'Driscoll,3,0,0,0,4.29,-4.29,-100.0
Claire Cummins,2,0,0,0,79.37,-79.37,-100.0
Clinton Fuller,3,0,0,0,9.84,-9.84,-100.0
Clive Dalton,1,0,0,0,0.99,-0.99,-100.0
Cody Wallrodt,1,0,0,0,20.83,-20.83,-100.0
Col Latter,3,0,0,0,27.32,-27.32,-100.0
Colin Knox,2,0,0,0,18.61,-18.61,-100.0
Colin Sanders,1,0,0,0,11.76,-11.76,-100.0
Courtney Laker,1,0,0,0,22.73,-22.73,-100.0
Craig Saligari,2,0,0,0,43.63,-43.63,-100.0
Craig Van Dongen,2,0,0,0,50.22,-50.22,-100.0
"D T Norris, G A Norris",2,0,0,0,16.78,-16.78,-100.0
D'Arne Bellman,1,0,0,0,11.76,-11.76,-100.0
Dale Spencer,2,0,0,0,2.02,-2.02,-100.0
Daniel Carmody,2,0,0,0,5.01,-5.01,-100.0
Daniel Cormick,1,0,0,0,1.23,-1.23,-100.0
Daniel Costello,5,0,0,0,77.01999999999998,-77.01999999999998,-100.0
Daniel Walsh,5,0,0,0,11.6,-11.6,-100.0
Dannielle McMullen,3,0,0,0,16.34,-16.34,-100.0
Danny O'Brien,1,0,0,0,9.09,-9.09,-100.0
Danny Weinert,7,0,0,0,21.92,-21.92,-100.0
Daryl Crone,2,0,0,0,8.49,-8.49,-100.0
David Bonnici,1,0,0,0,4.76,-4.76,-100.0
David Kennedy,3,0,0,0,29.59,-29.59,-100.0
David Magri,4,0,0,0,7.159999999999999,-7.159999999999999,-100.0
David McKenzie,2,0,0,0,7.04,-7.04,-100.0
David Simmonds,11,0,0,0,82.75,-82.75,-100.0
David Stewart,6,0,0,0,24.439999999999998,-24.439999999999998,-100.0
David Van Ryn,6,0,0,0,37.95,-37.95,-100.0
David Wills,1,0,0,0,13.33,-13.33,-100.0
Dean Braun,2,0,0,0,51.769999999999996,-51.769999999999996,-100.0
Debbie Padberg,2,0,0,0,12.68,-12.68,-100.0
Debra Pace,4,0,0,0,5.38,-5.38,-100.0
Denis Grieve,2,0,0,0,6.29,-6.29,-100.0
Denis McIntyre,2,0,0,0,22.22,-22.22,-100.0
Dennis Day,6,0,0,0,73.64,-73.64,-100.0
Dennis Wych,1,0,0,0,0.66,-0.66,-100.0
Desleigh Parish,2,0,0,0,3.05,-3.05,-100.0
Eddie Sparkes,1,0,0,0,1.23,-1.23,-100.0
Elley-May Adams,3,0,0,0,4.58,-4.58,-100.0
Ellise Judd,2,0,0,0,8.7,-8.7,-100.0
Eric McDermott,1,0,0,0,8.33,-8.33,-100.0
Errol Ashcroft,3,0,0,0,9.580000000000002,-9.580000000000002,-100.0
Errol Cain,3,0,0,0,17.02,-17.02,-100.0
Errol Johnson,1,0,0,0,3.85,-3.85,-100.0
Errol O'Shea,3,0,0,0,6.130000000000001,-6.130000000000001,-100.0
Felicity Reinke,1,0,0,0,1.96,-1.96,-100.0
Francesca Carbone,7,0,0,0,43.93,-43.93,-100.0
Francis Weston,6,0,0,0,25.49,-25.49,-100.0
Frank Bonnett,2,0,0,0,4.87,-4.87,-100.0
Frank Nafranec,2,0,0,0,7.7,-7.7,-100.0
Garry Butler,3,0,0,0,22.049999999999997,-22.049999999999997,-100.0
Garry Graham,2,0,0,0,8.37,-8.37,-100.0
Gary Lang,2,0,0,0,10.32,-10.32,-100.0
Gary Pekin,6,0,0,0,53.56,-53.56,-100.0
Gary Peters,3,0,0,0,14.629999999999999,-14.629999999999999,-100.0
Gary Spencer,3,0,0,0,25.7,-25.7,-100.0
Gary Taylor,2,0,0,0,27.299999999999997,-27.299999999999997,-100.0
Gary Williams,3,0,0,0,44.239999999999995,-44.239999999999995,-100.0
Geoffrey Scott,3,0,0,0,11.89,-11.89,-100.0
George Batsakis,2,0,0,0,105.97999999999999,-105.97999999999999,-100.0
Glenn Freeman,2,0,0,0,22.03,-22.03,-100.0
Glenn Treasure,2,0,0,0,4.9,-4.9,-100.0
Graeme Hartman,1,0,0,0,1.64,-1.64,-100.0
Graeme Watts,1,0,0,0,1.23,-1.23,-100.0
Graham Cummins,3,0,0,0,23.39,-23.39,-100.0
Grant Forrest,6,0,0,0,34.97,-34.97,-100.0
Greg Tanti,3,0,0,0,21.53,-21.53,-100.0
Gregory Schofield,2,0,0,0,3.54,-3.54,-100.0
Harry Ashby,1,0,0,0,1.96,-1.96,-100.0
Harry Fitzpatrick,1,0,0,0,0.66,-0.66,-100.0
Hayden Hancock,1,0,0,0,5.56,-5.56,-100.0
Heather Herbert,6,0,0,0,8.61,-8.61,-100.0
Howard James,1,0,0,0,2.44,-2.44,-100.0
Ian Miller,1,0,0,0,1.64,-1.64,-100.0
Ian Ward,1,0,0,0,1.96,-1.96,-100.0
Isabel Walsh,3,0,0,0,34.56,-34.56,-100.0
"J A Rando, M J Rando",1,0,0,0,20.0,-20.0,-100.0
Jacob Duggan,1,0,0,0,5.88,-5.88,-100.0
Jacob Walls,1,0,0,0,0.66,-0.66,-100.0
Jacqueline Graham,5,0,0,0,27.94,-27.94,-100.0
Jake Bates,1,0,0,0,2.94,-2.94,-100.0
Jake Mitchell,2,0,0,0,4.17,-4.17,-100.0
James Kennedy,4,0,0,0,10.87,-10.87,-100.0
James Sutton,1,0,0,0,15.38,-15.38,-100.0
Jamie Bond,1,0,0,0,6.67,-6.67,-100.0
Jamie Egan,1,0,0,0,5.88,-5.88,-100.0
Jane Steer,6,0,0,0,41.51,-41.51,-100.0
Jason Camilleri,1,0,0,0,15.38,-15.38,-100.0
Jason Hackett,1,0,0,0,11.76,-11.76,-100.0
Jason Turner,8,0,0,0,31.259999999999998,-31.259999999999998,-100.0
Jason Vella,3,0,0,0,20.990000000000002,-20.990000000000002,-100.0
Jeff McLean,3,0,0,0,7.34,-7.34,-100.0
Jeff Pilon,1,0,0,0,34.48,-34.48,-100.0
Jeff Yee,1,0,0,0,3.85,-3.85,-100.0
Jefferey Towers,2,0,0,0,5.88,-5.88,-100.0
Jeffery Enks,2,0,0,0,6.17,-6.17,-100.0
Jeffrey Wegner,1,0,0,0,4.76,-4.76,-100.0
Jemma Collins,1,0,0,0,1.41,-1.41,-100.0
Jerime Steele,1,0,0,0,1.96,-1.96,-100.0
Jim Morrissey,1,0,0,0,0.99,-0.99,-100.0
Joanne Franklin,1,0,0,0,15.38,-15.38,-100.0
Joanne Justice,1,0,0,0,1.23,-1.23,-100.0
Jodie Justice,1,0,0,0,2.94,-2.94,-100.0
Jodie Ward,2,0,0,0,4.22,-4.22,-100.0
Joe Attard,2,0,0,0,11.01,-11.01,-100.0
Joe DeMamiel,6,0,0,0,44.9,-44.9,-100.0
Joe Farrugia,1,0,0,0,8.33,-8.33,-100.0
Joe Vassallo,1,0,0,0,11.11,-11.11,-100.0
John Chicken,1,0,0,0,0.99,-0.99,-100.0
John Guagliardo,2,0,0,0,5.1899999999999995,-5.1899999999999995,-100.0
John Micallef,2,0,0,0,8.2,-8.2,-100.0
John Murphy,5,0,0,0,17.78,-17.78,-100.0
John Radley,2,0,0,0,2.02,-2.02,-100.0
Jon Ponsonby,2,0,0,0,26.049999999999997,-26.049999999999997,-100.0
Joseph Russo,5,0,0,0,26.06,-26.06,-100.0
Josh Aiken,1,0,0,0,20.0,-20.0,-100.0
Julie Henman,3,0,0,0,11.200000000000001,-11.200000000000001,-100.0
Jurgen Strohschon,1,0,0,0,2.44,-2.44,-100.0
Justin Reynolds,8,0,0,0,54.150000000000006,-54.150000000000006,-100.0
Kaiden Hayter,2,0,0,0,17.68,-17.68,-100.0
Karen Field,7,0,0,0,84.09,-84.09,-100.0
Karen Wallrodt,6,0,0,0,31.33,-31.33,-100.0
Keith Frost,1,0,0,0,7.69,-7.69,-100.0
Keith Routley,4,0,0,0,30.75,-30.75,-100.0
Kelly Stuart-Mitchell,1,0,0,0,2.94,-2.94,-100.0
Kelvin Winnell,3,0,0,0,12.870000000000001,-12.870000000000001,-100.0
Kenneth Covington,1,0,0,0,10.0,-10.0,-100.0
Kian Kirk,3,0,0,0,21.490000000000002,-21.490000000000002,-100.0
Kim Evans,4,0,0,0,27.54,-27.54,-100.0
Kim Young,1,0,0,0,5.0,-5.0,-100.0
Kristian Hawkins,7,0,0,0,34.089999999999996,-34.089999999999996,-100.0
Kylie Linsell,2,0,0,0,23.39,-23.39,-100.0
Lachie Hart,5,0,0,0,10.6,-10.6,-100.0
Larry Walls,2,0,0,0,18.64,-18.64,-100.0
Laurie Wills,2,0,0,0,5.8100000000000005,-5.8100000000000005,-100.0
Laurie Young,3,0,0,0,7.949999999999999,-7.949999999999999,-100.0
Leanne Staunton,2,0,0,0,16.52,-16.52,-100.0
Lee Maddinson,1,0,0,0,45.45,-45.45,-100.0
Leigh Shannon,2,0,0,0,13.85,-13.85,-100.0
Len Clement,3,0,0,0,4.28,-4.28,-100.0
Lester Hoy,1,0,0,0,4.35,-4.35,-100.0
Liam Armstrong,5,0,0,0,34.94,-34.94,-100.0
Luke Hooper,2,0,0,0,4.64,-4.64,-100.0
Lyn Hancock,4,0,0,0,49.919999999999995,-49.919999999999995,-100.0
Lynton Bishop,1,0,0,0,7.14,-7.14,-100.0
Maddison Jacquin,1,0,0,0,20.0,-20.0,-100.0
Mal Bagnato,1,0,0,0,5.26,-5.26,-100.0
Mal Diebert,1,0,0,0,11.11,-11.11,-100.0
Malcolm Farrow,2,0,0,0,1.32,-1.32,-100.0
Malcolm Hutchings,5,0,0,0,22.51,-22.51,-100.0
Maree Campbell,3,0,0,0,37.16,-37.16,-100.0
Mario Condipodero,1,0,0,0,1.64,-1.64,-100.0
Mark Hayes,1,0,0,0,2.94,-2.94,-100.0
Mark Roberts,9,0,0,0,52.72,-52.72,-100.0
Mark Tomlinson,2,0,0,0,26.709999999999997,-26.709999999999997,-100.0
Markita Evans,1,0,0,0,0.99,-0.99,-100.0
Martin Zerafa,3,0,0,0,10.139999999999999,-10.139999999999999,-100.0
Mary Kulcsar,5,0,0,0,69.72999999999999,-69.72999999999999,-100.0
Maryanne Laffan,1,0,0,0,14.29,-14.29,-100.0
Mathew McCarthy,2,0,0,0,4.88,-4.88,-100.0
Matt Whelan,2,0,0,0,15.93,-15.93,-100.0
Matthew Coffee,3,0,0,0,9.36,-9.36,-100.0
Matthew Higgins,7,0,0,0,33.349999999999994,-33.349999999999994,-100.0
Matthew McCaffery,1,0,0,0,0.66,-0.66,-100.0
Maurice Johnson,2,0,0,0,1.8900000000000001,-1.8900000000000001,-100.0
Melanie Kittel,4,0,0,0,10.82,-10.82,-100.0
Melissa Maine,4,0,0,0,21.34,-21.34,-100.0
Michael Barry,3,0,0,0,18.11,-18.11,-100.0
Michael Harding,3,0,0,0,8.61,-8.61,-100.0
Michael Honson,1,0,0,0,2.44,-2.44,-100.0
Michael Hughes,3,0,0,0,50.480000000000004,-50.480000000000004,-100.0
Michael Mannix,3,0,0,0,3.63,-3.63,-100.0
Michael Munro,3,0,0,0,8.1,-8.1,-100.0
Michael Nutley,9,0,0,0,101.18,-101.18,-100.0
Michael Osborn,1,0,0,0,2.94,-2.94,-100.0
Michael Reed,4,0,0,0,25.259999999999998,-25.259999999999998,-100.0
Michael Xuereb,5,0,0,0,27.419999999999998,-27.419999999999998,-100.0
Michelle Crook,2,0,0,0,2.4,-2.4,-100.0
Michelle Wicks,2,0,0,0,35.41,-35.41,-100.0
Mick Benham,4,0,0,0,8.719999999999999,-8.719999999999999,-100.0
Mick Sullivan,2,0,0,0,1.65,-1.65,-100.0
Mike Beech,4,0,0,0,28.5,-28.5,-100.0
Mike Howie,1,0,0,0,15.38,-15.38,-100.0
Mitch Cox,1,0,0,0,16.67,-16.67,-100.0
Nathan Hoy,3,0,0,0,3.01,-3.01,-100.0
Nathan Townsend,6,0,0,0,85.89,-85.89,-100.0
Neil Burrell,1,0,0,0,6.25,-6.25,-100.0
Neil Kliendienst,2,0,0,0,6.29,-6.29,-100.0
Neil Shepherd,1,0,0,0,23.81,-23.81,-100.0
Neville Heath,2,0,0,0,3.8499999999999996,-3.8499999999999996,-100.0
Nicholas Hargraves,3,0,0,0,27.159999999999997,-27.159999999999997,-100.0
Nicholas O'Connor,4,0,0,0,59.99,-59.99,-100.0
Nikola Zbiljic,3,0,0,0,4.52,-4.52,-100.0
Noel Maxwell,2,0,0,0,3.9299999999999997,-3.9299999999999997,-100.0
Noel Walsh,3,0,0,0,12.02,-12.02,-100.0
Norm Jerrick,3,0,0,0,31.55,-31.55,-100.0
Patrick Tomkinson,4,0,0,0,17.26,-17.26,-100.0
Paul Buhagiar,1,0,0,0,18.18,-18.18,-100.0
Paul Castle,6,0,0,0,51.790000000000006,-51.790000000000006,-100.0
Paul Fidge,1,0,0,0,7.69,-7.69,-100.0
Paul Hill,2,0,0,0,64.44,-64.44,-100.0
Paul Matis,5,0,0,0,7.1000000000000005,-7.1000000000000005,-100.0
Paul Medhurst,5,0,0,0,78.15,-78.15,-100.0
Paul Morrissey,1,0,0,0,57.14,-57.14,-100.0
Paul Parsons,7,0,0,0,24.470000000000002,-24.470000000000002,-100.0
Paul Symes,1,0,0,0,1.96,-1.96,-100.0
Paul Tanti,1,0,0,0,0.79,-0.79,-100.0
Paul Weidenbach,5,0,0,0,37.27,-37.27,-100.0
Paula Petricevich,2,0,0,0,4.08,-4.08,-100.0
Pene Kirk,3,0,0,0,27.24,-27.24,-100.0
Peter Davis,2,0,0,0,6.67,-6.67,-100.0
Peter Gavin,2,0,0,0,11.76,-11.76,-100.0
Peter Jones,2,0,0,0,11.899999999999999,-11.899999999999999,-100.0
Peter Lew,1,0,0,0,1.41,-1.41,-100.0
Peter McKay,1,0,0,0,2.44,-2.44,-100.0
Peter Payne,9,0,0,0,81.39,-81.39,-100.0
Peter Swain,1,0,0,0,5.56,-5.56,-100.0
Phil Costello,13,0,0,0,94.79,-94.79,-100.0
Philip Willis,1,0,0,0,9.09,-9.09,-100.0
Phill Keats,2,0,0,0,2.82,-2.82,-100.0
Phillip Bryce,4,0,0,0,30.759999999999998,-30.759999999999998,-100.0
Phillip Thurston,1,0,0,0,20.83,-20.83,-100.0
Rachel Donovan,2,0,0,0,12.44,-12.44,-100.0
Ray Jones,2,0,0,0,21.41,-21.41,-100.0
Ray White,5,0,0,0,6.37,-6.37,-100.0
Rebecca Brewer,2,0,0,0,11.02,-11.02,-100.0
Rehn Nagel,1,0,0,0,5.26,-5.26,-100.0
Rhonda Aldons,2,0,0,0,9.52,-9.52,-100.0
Richard Glide,1,0,0,0,9.09,-9.09,-100.0
Richard Williams,3,0,0,0,67.2,-67.2,-100.0
Robert Arundell,1,0,0,0,21.74,-21.74,-100.0
Robert Caruso,1,0,0,0,37.04,-37.04,-100.0
Robert Caton,2,0,0,0,7.08,-7.08,-100.0
Robert Evans,1,0,0,0,2.94,-2.94,-100.0
Robert Gatt,3,0,0,0,5.24,-5.24,-100.0
Robert Gillie,1,0,0,0,29.41,-29.41,-100.0
Robert McCartney,1,0,0,0,1.23,-1.23,-100.0
Robert Olsen,1,0,0,0,6.25,-6.25,-100.0
Robin Bell,4,0,0,0,30.65,-30.65,-100.0
Robin Zec,1,0,0,0,4.35,-4.35,-100.0
Rod Wingrave,3,0,0,0,2.88,-2.88,-100.0
Rodney Crowe,2,0,0,0,2.4299999999999997,-2.4299999999999997,-100.0
Ron Huston,2,0,0,0,23.52,-23.52,-100.0
Russell Reynolds,1,0,0,0,11.11,-11.11,-100.0
Sarah Rushbrook,6,0,0,0,65.78999999999999,-65.78999999999999,-100.0
Scott Rains,1,0,0,0,1.23,-1.23,-100.0
Shane Quadrio,1,0,0,0,28.57,-28.57,-100.0
Shane Taylor,2,0,0,0,32.89,-32.89,-100.0
Sharon Hahne,4,0,0,0,22.58,-22.58,-100.0
Sheree Chellas,2,0,0,0,2.2199999999999998,-2.2199999999999998,-100.0
Simon Baker,1,0,0,0,1.96,-1.96,-100.0
Simon Locke,3,0,0,0,33.269999999999996,-33.269999999999996,-100.0
Simone Walker,1,0,0,0,0.66,-0.66,-100.0
Stephen Kilroy,1,0,0,0,9.09,-9.09,-100.0
Stephen Maguire,4,0,0,0,12.129999999999999,-12.129999999999999,-100.0
Steve Lukac,3,0,0,0,43.66,-43.66,-100.0
Stewart Richards,3,0,0,0,13.28,-13.28,-100.0
Suzanne Grace,2,0,0,0,5.76,-5.76,-100.0
Tahlia Johnson,4,0,0,0,34.489999999999995,-34.489999999999995,-100.0
Tasmyn Potter,5,0,0,0,46.75,-46.75,-100.0
Terry Scanlon,1,0,0,0,0.66,-0.66,-100.0
Terry Wegner,1,0,0,0,3.85,-3.85,-100.0
Thomas Elliott,3,0,0,0,14.58,-14.58,-100.0
Thomas Phillips,2,0,0,0,2.87,-2.87,-100.0
Thomas Ward,2,0,0,0,3.4299999999999997,-3.4299999999999997,-100.0
Toby Ryan,1,0,0,0,20.83,-20.83,-100.0
Todd Prest,1,0,0,0,11.11,-11.11,-100.0
Tom Pay,3,0,0,0,44.15,-44.15,-100.0
Tom Rundle,2,0,0,0,36.81,-36.81,-100.0
Tommy Hill,1,0,0,0,0.99,-0.99,-100.0
Tommy Sheehy,2,0,0,0,42.36,-42.36,-100.0
Tony Barresi,4,0,0,0,4.0,-4.0,-100.0
Tony Camilleri,2,0,0,0,12.68,-12.68,-100.0
Tony Higgs,4,0,0,0,15.77,-15.77,-100.0
Trevor Allamby,4,0,0,0,12.26,-12.26,-100.0
Trevor Hilson,2,0,0,0,18.630000000000003,-18.630000000000003,-100.0
Troy Primmer,1,0,0,0,2.44,-2.44,-100.0
Vernott Woods,1,0,0,0,1.64,-1.64,-100.0
Vince Dicocco,4,0,0,0,11.02,-11.02,-100.0
Warren Cochrane,1,0,0,0,0.66,-0.66,-100.0
Wayne Gowley,2,0,0,0,22.97,-22.97,-100.0
Wayne Rainbird,3,0,0,0,19.08,-19.08,-100.0
Wayne Stebbing,3,0,0,0,11.52,-11.52,-100.0
Wayne Watson,2,0,0,0,12.03,-12.03,-100.0
William Cox,2,0,0,0,4.51,-4.51,-100.0
Zac Steenhuis,3,0,0,0,11.25,-11.25,-100.0
