Trainer,Starts,Wins,2nds,3rds,Spend,P&L,ROI %
Gary Eyre,6,3,2,1,369.03,-69.03,-18.70579627672547
Jan Aitkenhead,6,3,2,1,405.39,-105.39000000000001,-25.997187893139944
Norman Snr Diebert,7,3,2,1,445.48,-145.48,-32.65690940109545
Tarah McNamara,8,3,2,1,514.74,-214.74,-41.71814896841124
Darren Hancock,8,3,2,0,519.73,-219.73,-42.27772112442999
Dylan Xerri,6,3,2,0,399.56,-99.56,-24.917409150065073
Kristie O'Sullivan,7,3,2,0,493.78000000000003,-193.78000000000003,-39.2441978208919
Lachlan Prothero,11,3,2,0,691.05,-391.05,-56.58780117212937
Michael Hardy,5,3,2,0,286.31,13.68999999999999,4.781530508888963
Simone Strachan,5,3,2,0,297.02,2.980000000000004,1.0032994411150777
Steve Furey,5,3,2,0,290.33,9.669999999999995,3.3306926600764633
Trent Hodges,7,3,2,0,396.44,-96.44,-24.32650590253254
Grant Jones,8,3,1,2,468.48,-168.48000000000002,-35.96311475409836
David Harris,6,3,1,1,333.26,-33.26,-9.980195643041469
Gail Geeson,5,3,1,1,283.56,16.440000000000005,5.797714769360984
Trent Hoare,5,3,1,1,298.84,1.1599999999999966,0.38816758131441464
Geoff Walker,4,3,1,0,236.32,63.67999999999999,26.946513202437373
Ian Slater,4,3,1,0,273.27,26.729999999999997,9.781534745855748
Justin Lane,4,3,1,0,291.0,9.0,3.0927835051546393
Kenneth Talent,5,3,1,0,330.64,-30.64,-9.266876360996855
Rod Carberry,4,3,1,0,245.38,54.620000000000005,22.2593528404923
Tony Giglietta,5,3,1,0,338.81,-38.81,-11.454797674212685
"D P Barnes, B D Barnes",8,3,0,4,469.20000000000005,-169.20000000000002,-36.0613810741688
Paul Carlson,8,3,0,4,519.3299999999999,-219.33,-42.233262087689916
John Conry,6,3,0,2,381.57,-81.57,-21.377466781979713
Narelle McCarthy,7,3,0,2,446.37000000000006,-146.37,-32.791182203105045
Russell Eddy,5,3,0,2,339.71,-39.71,-11.689382120043568
Anne O'Connor,4,3,0,1,269.46,30.540000000000006,11.33377866844801
Neil Kliendienst,6,3,0,1,335.75,-35.75000000000001,-10.647803425167538
Bill Milner,4,3,0,0,231.53,68.47,29.572841532414806
Charles Draper,5,3,0,0,296.22,3.779999999999994,1.2760785902369838
Ian Mabbott,5,3,0,0,305.81,-5.810000000000002,-1.8998724698342115
Jurgen Strohschon,3,3,0,0,172.71,127.28999999999999,73.70158068438421
Ray Pullen,6,3,0,0,485.4,-185.40000000000003,-38.19530284301608
Xavier O'Connor,8,2,4,2,520.48,-320.48,-61.5739317553028
"M J Schrader, B L Smith",8,2,4,1,475.46000000000004,-275.46000000000004,-57.93547301560594
Errol Cain,6,2,3,0,403.51,-203.51,-50.434933458898165
Billy Muscat,6,2,2,1,347.90999999999997,-147.91,-42.51386852921733
Christian Salter,5,2,2,0,346.82,-146.82,-42.333198777463814
Grant Picker,4,2,2,0,308.28999999999996,-108.28999999999999,-35.12601771059717
Nathan Townsend,5,2,2,0,358.08,-158.07999999999998,-44.14655942806077
Paul Warnock,5,2,2,0,301.51,-101.50999999999999,-33.66720838446486
Peter Borrelli,6,2,2,0,358.57,-158.57,-44.222885350140835
Steve Lukac,5,2,2,0,290.18000000000006,-90.18,-31.07726238886208
Wade Judd,4,2,2,0,232.13,-32.13000000000001,-13.841381984232978
Corey Bell,6,2,1,3,354.88,-154.88,-43.6429215509468
Nicole Hanrahan,6,2,1,3,382.21999999999997,-182.22000000000003,-47.674114384385966
Mark Boyle,5,2,1,2,311.61,-111.61000000000001,-35.817207406694266
Phil Mitchell,6,2,1,2,352.21999999999997,-152.22,-43.21730736471524
Trevor Patching,6,2,1,2,345.57,-145.57,-42.12460572387649
Danny Carroll,5,2,1,1,270.59000000000003,-70.59,-26.0874385601833
Grant Coelli,5,2,1,1,299.78999999999996,-99.78999999999999,-33.28663397711732
Joseph Galea,5,2,1,1,323.52,-123.52000000000001,-38.18001978239368
Martin Hanrahan,5,2,1,1,366.83000000000004,-166.82999999999998,-45.47883215658479
Steven Loftus,5,2,1,1,302.71,-102.71000000000001,-33.93016418354201
Tim Mortlock,5,2,1,1,307.66999999999996,-107.67000000000002,-34.99528715831899
Amanda Penno,3,2,1,0,200.73000000000002,-0.730000000000004,-0.36367259502814925
Geoffrey Day,4,2,1,0,232.79000000000002,-32.790000000000006,-14.085656600369434
James Sutton,3,2,1,0,212.88,-12.88000000000001,-6.050357008643372
Joanne Justice,3,2,1,0,177.16,22.840000000000003,12.892300745089186
John Ogden,4,2,1,0,218.03000000000003,-18.03,-8.269504196670182
Joseph Suvaljko,3,2,1,0,180.48000000000002,19.519999999999996,10.815602836879428
Phillip Henwood,4,2,1,0,264.42,-64.42,-24.362756221163302
Ron Comben,3,2,1,0,192.64,7.360000000000014,3.8205980066445258
Tony Bond,3,2,1,0,222.76,-22.759999999999998,-10.217274196444603
Dean Weller,6,2,0,4,360.40999999999997,-160.41,-44.50764407202908
Andrew German,4,2,0,1,253.61,-53.61,-21.13875635818777
Darren Schofield,3,2,0,1,174.99,25.009999999999998,14.292245271158349
Jane Walker,4,2,0,1,230.18,-30.180000000000007,-13.11147797375967
Jeremy Thornton,4,2,0,1,240.97,-40.97,-17.002116446030627
Steve Benham,3,2,0,1,201.61,-1.6099999999999994,-0.7985714994295914
Brad Angove,2,2,0,0,121.32,78.68,64.85328058028355
Brendan Abbott,2,2,0,0,130.25,69.75,53.550863723608444
Claire Cummins,3,2,0,0,171.36,28.639999999999993,16.713352007469652
Dannielle McMullen,3,2,0,0,159.31,40.69,25.541397275751677
Don Brown,2,2,0,0,139.42000000000002,60.58,43.45144168698895
Garry Butler,2,2,0,0,118.57,81.43,68.67673104495236
Garry Shepherdson,4,2,0,0,224.43,-24.43,-10.885354007931202
Graeme Collins,2,2,0,0,105.26,94.74,90.00570017100512
Kelly Stuart-Mitchell,5,2,0,0,299.39,-99.39,-33.19750158655934
Lisa Hardy,3,2,0,0,200.32,-0.3200000000000003,-0.15974440894568703
Melanie Kittel,3,2,0,0,178.12,21.87999999999999,12.283853581854922
Neville Dawson,3,2,0,0,172.94,27.059999999999995,15.647045217994679
Nicholas O'Connor,2,2,0,0,129.55,70.44999999999999,54.38054805094556
Stuart Glasby,2,2,0,0,120.08,79.91999999999999,66.55562958027981
Toby Ainsworth,5,2,0,0,316.07,-116.07,-36.722877843515676
Debra Belford,6,1,4,0,384.40000000000003,-284.4,-73.98543184183141
Graham Lyon,6,1,3,2,344.92,-244.92000000000002,-71.00776991766207
Col Latter,5,1,3,0,277.32,-177.32,-63.94057406606086
Errol O'Shea,5,1,3,0,293.29,-193.29000000000002,-65.90405400797846
Paul Tonkin,5,1,3,0,304.44,-204.44,-67.15280515044016
Mal Bagnato,8,1,2,3,455.35,-355.35,-78.03887119797957
Antti Ruokonen,5,1,2,1,331.64,-231.64,-69.84682185502352
Jeff Tabone,4,1,2,1,243.89,-143.89,-58.997908893353554
Amy Cargill,3,1,2,0,196.35,-96.35,-49.07053730583142
"D T Norris, G A Norris",3,1,2,0,170.27,-70.27000000000001,-41.269748047219124
David Van Ryn,7,1,2,0,503.54999999999995,-403.54999999999995,-80.14099890775493
Edd Bailey,4,1,2,0,229.07,-129.07,-56.345221984546214
Garry Johnson,4,1,2,0,236.51,-136.51,-57.71848970445224
Mark Russo,7,1,1,3,434.77,-334.77,-76.99933298065645
Jeffrey Wegner,4,1,1,2,243.95999999999998,-143.95999999999998,-59.009673717002784
Gary Barton,3,1,1,1,231.7,-131.7,-56.84074233923177
Glenn Sharp,6,1,1,1,340.8,-240.8,-70.65727699530517
Ted Jepsen,5,1,1,1,292.24,-192.24,-65.78154941144265
Alan Donohoe,2,1,1,0,105.33,-5.329999999999998,-5.06028671793411
Bruce Morgan,3,1,1,0,184.1,-84.1,-45.68169473112439
Charlie Martin,2,1,1,0,141.92000000000002,-41.92000000000001,-29.53776775648253
Clinton Pearce,4,1,1,0,218.20000000000002,-118.2,-54.1704857928506
Darryl Pitt,2,1,1,0,108.19,-8.190000000000005,-7.570015713097334
Eugene Harris,2,1,1,0,136.51,-36.510000000000005,-26.7452933851
Gary Williams,3,1,1,0,162.24,-62.24,-38.362919132149905
George Duncan,2,1,1,0,121.32,-21.32,-17.573359709858227
Jack Sullivan,3,1,1,0,159.47,-59.470000000000006,-37.292280679751684
John Oldroyd,2,1,1,0,112.87,-12.869999999999997,-11.402498449543721
Karen Crouch,3,1,1,0,169.84,-69.84,-41.12105511069242
Mark Lee,2,1,1,0,177.87,-77.86999999999999,-43.77916455838533
Mick Vella,2,1,1,0,125.13,-25.130000000000003,-20.083113561895633
Nathan Leonard,2,1,1,0,125.49000000000001,-25.490000000000002,-20.3123754880867
Paul Weidenbach,2,1,1,0,123.02,-23.019999999999996,-18.712404487075272
Pete McMullen,2,1,1,0,166.95999999999998,-66.96,-40.10541447053186
Roy Roots Snr,2,1,1,0,141.86,-41.86,-29.50796559988721
Scott Rains,2,1,1,0,119.30000000000001,-19.300000000000004,-16.177703269069575
Steve Cleave,5,1,1,0,276.18,-176.18,-63.79173003113912
David Stewart,3,1,0,1,206.5,-106.5,-51.57384987893463
Gregory Hutton,3,1,0,1,199.55,-99.55000000000001,-49.887246304184416
Jordan Topping,3,1,0,1,169.84,-69.84,-41.12105511069242
Matthew Higgins,2,1,0,1,124.06,-24.060000000000002,-19.393841689505077
Mike Howie,4,1,0,1,249.45,-149.45,-59.91180597314091
Noel Cameron,3,1,0,1,180.45,-80.45,-44.582986977001944
Regan Todd,2,1,0,1,155.96,-55.96,-35.880995126955625
Adam Rudd,2,1,0,0,130.25,-30.250000000000007,-23.224568138195785
Ben Parker,1,1,0,0,60.61,39.39,64.98927569707969
Billy Weidenbach,1,1,0,0,86.96,13.04,14.995400183992642
Charlie Wootton,1,1,0,0,55.56,44.44,79.98560115190784
Chris Hildebrandt,1,1,0,0,55.56,44.44,79.98560115190784
Colin Joss,3,1,0,0,205.4,-105.4,-51.3145082765336
Courtney Barton,1,1,0,0,52.63,47.37,90.00570017100512
Darryl Davis,1,1,0,0,58.82,41.18,70.01020061203673
Dylan Voak,1,1,0,0,79.37,20.63,25.99218848431397
Jack Chapple,2,1,0,0,148.35000000000002,-48.35,-32.591843613077174
James Frost,1,1,0,0,55.56,44.44,79.98560115190784
Jane Morris,1,1,0,0,57.14,42.86,75.00875043752188
Jeff Brown,1,1,0,0,52.63,47.37,90.00570017100512
John Kendall,2,1,0,0,126.99000000000001,-26.99000000000001,-21.253642019056624
Kevin Medlyn,2,1,0,0,145.89,-45.89,-31.455205977106043
Kim Evans,1,1,0,0,57.14,42.86,75.00875043752188
Micheal Ferguson,1,1,0,0,58.82,41.18,70.01020061203673
Miller Youkhana,1,1,0,0,51.28,48.72,95.00780031201248
Rhonda Aldons,3,1,0,0,183.35,-83.35,-45.4595036814835
Robert Garrett,1,1,0,0,57.14,42.86,75.00875043752188
Robert Young,2,1,0,0,111.89,-11.89,-10.626508177674502
Steven Harris,1,1,0,0,76.92,23.08,30.00520020800832
Wayne Jackson,1,1,0,0,58.82,41.18,70.01020061203673
Wayne Rainbird,1,1,0,0,84.75,15.25,17.99410029498525
Wayne Stebbing,2,1,0,0,117.75,-17.75,-15.074309978768577
Terry Powter,7,0,3,0,395.82,-395.82,-100.0
Caitlin Guppy,3,0,2,0,175.70999999999998,-175.70999999999998,-100.0
Daniel Zammit,2,0,2,0,142.5,-142.5,-100.0
Nathan Rothwell,2,0,2,0,113.78,-113.78,-100.0
Julie Henman,2,0,1,1,119.64,-119.64,-100.0
Amanda Dean,3,0,1,0,173.85000000000002,-173.85000000000002,-100.0
Daniel Anforth,2,0,1,0,121.6,-121.6,-100.0
Dennis Picker,2,0,1,0,130.75,-130.75,-100.0
Donna Bourke,1,0,1,0,52.63,-52.63,-100.0
Grant Ellul,1,0,1,0,71.43,-71.43,-100.0
Jamie Bond,2,0,1,0,116.55,-116.55,-100.0
John Fagg,3,0,1,0,165.06,-165.06,-100.0
Joshua Carroll,1,0,1,0,57.14,-57.14,-100.0
Ken Dihm,1,0,1,0,57.14,-57.14,-100.0
Kevin Sharp,1,0,1,0,66.67,-66.67,-100.0
Nick Edwards,3,0,1,0,197.88,-197.88,-100.0
Peter Fiscalini,1,0,1,0,58.82,-58.82,-100.0
Scott Gill,1,0,1,0,54.05,-54.05,-100.0
Simon Jnr Bigeni,2,0,0,2,106.68,-106.68,-100.0
Tom Gilligan,2,0,0,1,127.28,-127.28,-100.0
Ashley Manton,1,0,0,0,54.05,-54.05,-100.0
Brett Wahlstrom,1,0,0,0,52.63,-52.63,-100.0
Donald Cross,1,0,0,0,55.56,-55.56,-100.0
Garth Hoy,1,0,0,0,83.33,-83.33,-100.0
George Batsakis,1,0,0,0,62.5,-62.5,-100.0
Gregory Cattell,1,0,0,0,62.5,-62.5,-100.0
Jordan Chibnall,1,0,0,0,55.56,-55.56,-100.0
Katrina Inwood,1,0,0,0,55.56,-55.56,-100.0
Len Maher,1,0,0,0,66.67,-66.67,-100.0
Michael Hughes,1,0,0,0,51.28,-51.28,-100.0
Mitch Cox,1,0,0,0,62.5,-62.5,-100.0
Paul Castle,1,0,0,0,62.5,-62.5,-100.0
Paul Morrissey,1,0,0,0,57.14,-57.14,-100.0
Trevor Rutland,1,0,0,0,60.61,-60.61,-100.0
Wayne Lear,1,0,0,0,52.63,-52.63,-100.0
