Trainer,Starts,Wins,2nds,3rds,Spend,P&L,ROI %
Barry Healey,26,0,1,2,71.26,-71.26,-100.0
Bill Dornauf,13,0,1,2,48.040000000000006,-48.040000000000006,-100.0
Brandon Bonavia,18,0,1,2,45.49,-45.49,-100.0
Brett Postans,100,0,1,2,144.12,-144.12,-100.0
Francis Weston,88,0,1,2,151.54000000000002,-151.54000000000002,-100.0
Heather Morrissey,43,0,1,2,104.16999999999999,-104.16999999999999,-100.0
Ian Stanley,48,0,1,2,120.53,-120.53,-100.0
Jacob Kerridge,68,0,1,2,159.97000000000003,-159.97000000000003,-100.0
Keith Pratt,28,0,1,2,70.83999999999999,-70.83999999999999,-100.0
Kyle Brooks,25,0,1,2,64.38,-64.38,-100.0
Lester Hewitt,19,0,1,2,56.16,-56.16,-100.0
Mal Whiteford,42,0,1,2,86.84,-86.84,-100.0
Michael Watkins,37,0,1,2,88.55,-88.55,-100.0
Miller Youkhana,11,0,1,2,30.95,-30.95,-100.0
Patrick Tomkinson,39,0,1,2,100.74999999999997,-100.74999999999997,-100.0
Peter Doody,41,0,1,2,89.63000000000001,-89.63000000000001,-100.0
Robert Arundell,9,0,1,2,25.970000000000002,-25.970000000000002,-100.0
Rod Wingrave,100,0,1,2,110.35000000000002,-110.35000000000002,-100.0
Stephen O'Donoghue,55,0,1,2,152.23999999999995,-152.23999999999995,-100.0
Stuart McDonald,24,0,1,2,67.19,-67.19,-100.0
Terrence Keenan,37,0,1,2,91.17999999999999,-91.17999999999999,-100.0
Trevor Hilson,27,0,1,2,48.47999999999998,-48.47999999999998,-100.0
Wayne Morrison,20,0,1,2,52.05999999999999,-52.05999999999999,-100.0
Barry Williams,17,0,1,1,41.78,-41.78,-100.0
Bradley Walters,13,0,1,1,26.469999999999995,-26.469999999999995,-100.0
Chris Hildebrandt,13,0,1,1,29.76,-29.76,-100.0
Dannielle McMullen,57,0,1,1,122.16999999999999,-122.16999999999999,-100.0
David Sercombe,40,0,1,1,106.64,-106.64,-100.0
Donna Bourke,5,0,1,1,13.43,-13.43,-100.0
Garth Hurrell,16,0,1,1,36.239999999999995,-36.239999999999995,-100.0
Gregory McCaffery,22,0,1,1,47.22,-47.22,-100.0
Ian Hunter,63,0,1,1,119.3,-119.3,-100.0
John McLean,32,0,1,1,83.69,-83.69,-100.0
John Radley,38,0,1,1,55.02,-55.02,-100.0
Karen Field,20,0,1,1,59.08,-59.08,-100.0
Kaylene Ward,16,0,1,1,38.14,-38.14,-100.0
Keith Frost,28,0,1,1,62.42999999999999,-62.42999999999999,-100.0
Kelvin Davies,39,0,1,1,94.33999999999997,-94.33999999999997,-100.0
Lisa Walton,29,0,1,1,87.28999999999998,-87.28999999999998,-100.0
Maddie Bond,13,0,1,1,38.57,-38.57,-100.0
Maryanne Laffan,100,0,1,1,162.78,-162.78,-100.0
Matthew Berger,17,0,1,1,32.18,-32.18,-100.0
Nathan Leonard,21,0,1,1,53.07999999999999,-53.07999999999999,-100.0
Peter Dornauf,26,0,1,1,66.31,-66.31,-100.0
Peter Jakowenko,33,0,1,1,66.29,-66.29,-100.0
Robert Anderson,42,0,1,1,111.07,-111.07,-100.0
Russell Campbell,30,0,1,1,66.57,-66.57,-100.0
Sally McPherson,11,0,1,1,24.499999999999996,-24.499999999999996,-100.0
Tahlia Johnson,23,0,1,1,46.51999999999999,-46.51999999999999,-100.0
Ted Jepsen,19,0,1,1,33.72,-33.72,-100.0
Zac Pearson,25,0,1,1,61.949999999999996,-61.949999999999996,-100.0
Ashleigh Dunkley,15,0,1,0,44.209999999999994,-44.209999999999994,-100.0
Barry Giudice,100,0,1,0,117.52999999999999,-117.52999999999999,-100.0
Ben Weidenbach,33,0,1,0,83.26,-83.26,-100.0
Brad Miles,39,0,1,0,52.14999999999999,-52.14999999999999,-100.0
Charlie Martin,17,0,1,0,49.05,-49.05,-100.0
David Farrugia,13,0,1,0,28.850000000000005,-28.850000000000005,-100.0
David Jack,11,0,1,0,37.94,-37.94,-100.0
Jan Aitkenhead,37,0,1,0,77.23,-77.23,-100.0
Julie Baker,4,0,1,0,8.2,-8.2,-100.0
Katrina Inwood,4,0,1,0,5.47,-5.47,-100.0
Ken Taylor,12,0,1,0,40.44,-40.44,-100.0
Kristian Hawkins,10,0,1,0,20.94,-20.94,-100.0
Laurie Wills,20,0,1,0,52.99999999999999,-52.99999999999999,-100.0
Lester Hoy,9,0,1,0,20.74,-20.74,-100.0
Mathew Beecroft,19,0,1,0,50.910000000000004,-50.910000000000004,-100.0
Matthew Harris,22,0,1,0,46.64,-46.64,-100.0
Neville Dawson,18,0,1,0,41.839999999999996,-41.839999999999996,-100.0
Nicole Lear,9,0,1,0,22.11,-22.11,-100.0
Robert Garrett,12,0,1,0,24.26,-24.26,-100.0
Robert Gatt,18,0,1,0,22.69,-22.69,-100.0
Shelley Barnes,12,0,1,0,32.84,-32.84,-100.0
Stacey Smith,2,0,1,0,5.99,-5.99,-100.0
Stephen Heenan,4,0,1,0,14.36,-14.36,-100.0
Thomas Ward,22,0,1,0,57.90999999999999,-57.90999999999999,-100.0
Tiffany Lee,10,0,1,0,19.24,-19.24,-100.0
Vernott Woods,20,0,1,0,51.33,-51.33,-100.0
Warren Cochrane,25,0,1,0,43.269999999999996,-43.269999999999996,-100.0
Chris Beckett,61,0,0,9,159.32000000000002,-159.32000000000002,-100.0
Roy Roots Snr,55,0,0,9,155.16999999999996,-155.16999999999996,-100.0
Michael Barby,100,0,0,8,240.13,-240.13,-100.0
Darren Pace,54,0,0,7,140.68999999999997,-140.68999999999997,-100.0
Brendan Tune,73,0,0,6,180.31000000000003,-180.31000000000003,-100.0
"G M Moss, D M Wicks-Moss",100,0,0,6,255.64,-255.64,-100.0
Jeffery Enks,88,0,0,6,216.43,-216.43,-100.0
Paul Symes,100,0,0,6,184.48,-184.48,-100.0
Veronica Fisher,40,0,0,6,91.46,-91.46,-100.0
Terry Hancock,100,0,0,5,208.83999999999997,-208.83999999999997,-100.0
Amy Diebert,32,0,0,4,90.66,-90.66,-100.0
Crystal Dawson,13,0,0,4,38.78,-38.78,-100.0
Garry Graham,22,0,0,4,50.12999999999999,-50.12999999999999,-100.0
Joe Attard,33,0,0,4,70.22999999999999,-70.22999999999999,-100.0
June Henderson,100,0,0,4,193.27999999999997,-193.27999999999997,-100.0
Mal Bagnato,18,0,0,4,49.629999999999995,-49.629999999999995,-100.0
Nigel Milne,60,0,0,4,137.23999999999998,-137.23999999999998,-100.0
Rachel Donovan,49,0,0,4,135.8,-135.8,-100.0
Ray White,100,0,0,4,162.97,-162.97,-100.0
Robert Young,67,0,0,4,113.71,-113.71,-100.0
Bevan Stokes,40,0,0,3,104.06,-104.06,-100.0
Daniel Cormick,24,0,0,3,71.88999999999999,-71.88999999999999,-100.0
"G J Quinlan, D J Quinlan",23,0,0,3,60.45,-60.45,-100.0
Gloria Council,40,0,0,3,116.10999999999999,-116.10999999999999,-100.0
Harry Fitzpatrick,42,0,0,3,96.45999999999998,-96.45999999999998,-100.0
Jeff Brown,62,0,0,3,144.51,-144.51,-100.0
Michael Dornauf,34,0,0,3,62.629999999999995,-62.629999999999995,-100.0
Paul Melham,38,0,0,3,74.80999999999999,-74.80999999999999,-100.0
Reece Kaptein,5,0,0,3,12.449999999999998,-12.449999999999998,-100.0
Rodney Crowe,18,0,0,3,37.160000000000004,-37.160000000000004,-100.0
Russell Murray,38,0,0,3,79.98999999999998,-79.98999999999998,-100.0
Tarah McNamara,79,0,0,3,142.48,-142.48,-100.0
Anthony Schembri,22,0,0,2,74.22,-74.22,-100.0
Brett Wahlstrom,20,0,0,2,52.13999999999999,-52.13999999999999,-100.0
Casey Leijen,35,0,0,2,72.17999999999999,-72.17999999999999,-100.0
Charlie Wootton,16,0,0,2,44.07,-44.07,-100.0
Felicity Reinke,37,0,0,2,56.39999999999999,-56.39999999999999,-100.0
Geoffrey Gee,9,0,0,2,15.21,-15.21,-100.0
Grant Ellul,27,0,0,2,77.85,-77.85,-100.0
Grant Picker,14,0,0,2,33.25,-33.25,-100.0
Ian Edmunds,50,0,0,2,113.25999999999999,-113.25999999999999,-100.0
Jason Hackett,38,0,0,2,99.32999999999998,-99.32999999999998,-100.0
Jeff Yee,64,0,0,2,93.59,-93.59,-100.0
Joe Farrugia,59,0,0,2,99.44000000000003,-99.44000000000003,-100.0
Kaden Elliott,32,0,0,2,71.53,-71.53,-100.0
Kevin Sharp,41,0,0,2,76.08000000000001,-76.08000000000001,-100.0
Mal Phillips,17,0,0,2,38.37,-38.37,-100.0
Mark Rolfe,35,0,0,2,84.12,-84.12,-100.0
Mel Thackeray,34,0,0,2,71.30000000000001,-71.30000000000001,-100.0
Michelle Phillips,16,0,0,2,38.95,-38.95,-100.0
Ricky Debono,23,0,0,2,64.27000000000001,-64.27000000000001,-100.0
Sherree Baker,81,0,0,2,120.4,-120.4,-100.0
Tony Bond,14,0,0,2,28.369999999999994,-28.369999999999994,-100.0
Wayne Campbell,21,0,0,2,35.6,-35.6,-100.0
Ashley Whittle,5,0,0,1,11.889999999999999,-11.889999999999999,-100.0
Brendan Barnes,25,0,0,1,65.69,-65.69,-100.0
Brendan Said,1,0,0,1,4.35,-4.35,-100.0
Bruce Donaldson,11,0,0,1,24.980000000000004,-24.980000000000004,-100.0
Chris Viney,21,0,0,1,58.14,-58.14,-100.0
Colin Young,7,0,0,1,18.09,-18.09,-100.0
Courtney Harris,10,0,0,1,22.94,-22.94,-100.0
Craig Hayes,4,0,0,1,15.33,-15.33,-100.0
Darryl Hill,52,0,0,1,118.66,-118.66,-100.0
David Harding,10,0,0,1,31.789999999999996,-31.789999999999996,-100.0
David Lewis,8,0,0,1,28.979999999999997,-28.979999999999997,-100.0
Don Brown,12,0,0,1,21.14,-21.14,-100.0
Emma Moore,25,0,0,1,58.4,-58.4,-100.0
Grant Coelli,17,0,0,1,34.92,-34.92,-100.0
Harry Ashby,19,0,0,1,31.119999999999997,-31.119999999999997,-100.0
Hayley Moore,5,0,0,1,10.02,-10.02,-100.0
Ian Ward,11,0,0,1,32.53,-32.53,-100.0
Ian Watson,11,0,0,1,28.62,-28.62,-100.0
Jake Hughes,1,0,0,1,4.35,-4.35,-100.0
Jamie Newman,15,0,0,1,31.48,-31.48,-100.0
Jemma Coney,26,0,0,1,82.31,-82.31,-100.0
Jodie Justice,12,0,0,1,29.870000000000005,-29.870000000000005,-100.0
Jordan Topping,19,0,0,1,45.559999999999995,-45.559999999999995,-100.0
Joseph Suvaljko,12,0,0,1,32.68,-32.68,-100.0
Keith Gillies,10,0,0,1,28.72,-28.72,-100.0
Lara Brennan,11,0,0,1,39.19,-39.19,-100.0
Larry Walls,17,0,0,1,35.690000000000005,-35.690000000000005,-100.0
Louis Franc,10,0,0,1,30.67,-30.67,-100.0
Marianne Boyd,13,0,0,1,28.2,-28.2,-100.0
Mathew Taylor,19,0,0,1,35.699999999999996,-35.699999999999996,-100.0
Matt Newberry,5,0,0,1,15.149999999999999,-15.149999999999999,-100.0
Matthew Coffee,8,0,0,1,13.219999999999999,-13.219999999999999,-100.0
Michael Coulter,6,0,0,1,18.88,-18.88,-100.0
Micheal Ferguson,3,0,0,1,4.83,-4.83,-100.0
Olivia Frisby,58,0,0,1,150.81000000000003,-150.81000000000003,-100.0
Paddy Meade,39,0,0,1,87.05999999999999,-87.05999999999999,-100.0
Pene Kirk,12,0,0,1,21.8,-21.8,-100.0
Peter Badenoch,14,0,0,1,34.370000000000005,-34.370000000000005,-100.0
Peter Matthews,100,0,0,1,161.72999999999996,-161.72999999999996,-100.0
Phillip Henwood,10,0,0,1,19.72,-19.72,-100.0
Rehn Nagel,8,0,0,1,21.53,-21.53,-100.0
Robert Shepherd,9,0,0,1,24.63,-24.63,-100.0
Roger Strong,10,0,0,1,22.180000000000003,-22.180000000000003,-100.0
Samantha Freeman,11,0,0,1,34.650000000000006,-34.650000000000006,-100.0
Shane Parrish,26,0,0,1,50.53,-50.53,-100.0
Shawn Pearce,11,0,0,1,15.26,-15.26,-100.0
Simon Baker,22,0,0,1,59.220000000000006,-59.220000000000006,-100.0
Steven Vasiliou,28,0,0,1,75.84,-75.84,-100.0
Tony Griffiths,11,0,0,1,28.610000000000003,-28.610000000000003,-100.0
Tracey Garlinge,1,0,0,1,4.35,-4.35,-100.0
Trent Hoare,9,0,0,1,31.73,-31.73,-100.0
Vic Pace,13,0,0,1,31.31,-31.31,-100.0
William Cox,13,0,0,1,26.66,-26.66,-100.0
Adam Beshara,12,0,0,0,19.11,-19.11,-100.0
Aleisha Gallagher,28,0,0,0,74.08999999999999,-74.08999999999999,-100.0
Allister Woods,5,0,0,0,13.17,-13.17,-100.0
Arthur Lasgis,57,0,0,0,93.01,-93.01,-100.0
Ashleigh Camilleri,4,0,0,0,8.44,-8.44,-100.0
Brad Scaffidi,5,0,0,0,7.15,-7.15,-100.0
Bradley Barnes,1,0,0,0,0.99,-0.99,-100.0
Bradley Cross,25,0,0,0,49.99,-49.99,-100.0
Brent Murphy,1,0,0,0,1.64,-1.64,-100.0
Brent Norton,3,0,0,0,6.85,-6.85,-100.0
Brock Johnson,9,0,0,0,20.19,-20.19,-100.0
Bruce O'Brien,28,0,0,0,35.66,-35.66,-100.0
Bruce Wyborn,1,0,0,0,3.23,-3.23,-100.0
Cait Jury,2,0,0,0,4.08,-4.08,-100.0
Cameron Fitzpatrick,2,0,0,0,7.7,-7.7,-100.0
Chelsie O'Driscoll,3,0,0,0,6.779999999999999,-6.779999999999999,-100.0
Colin Sanders,4,0,0,0,7.4,-7.4,-100.0
D'Arne Bellman,16,0,0,0,39.15,-39.15,-100.0
Dale Spencer,14,0,0,0,19.789999999999996,-19.789999999999996,-100.0
Danny Breadsell,6,0,0,0,13.88,-13.88,-100.0
Danny Scanlan,5,0,0,0,3.8700000000000006,-3.8700000000000006,-100.0
David Bonnici,7,0,0,0,18.139999999999997,-18.139999999999997,-100.0
David Russell,2,0,0,0,6.29,-6.29,-100.0
David Wills,3,0,0,0,7.22,-7.22,-100.0
Diane Stampalia,2,0,0,0,5.67,-5.67,-100.0
Elley-May Adams,10,0,0,0,19.71,-19.71,-100.0
Emanuel Portelli,12,0,0,0,38.04,-38.04,-100.0
Gary Barton,9,0,0,0,20.92,-20.92,-100.0
Grant Innes,10,0,0,0,29.49,-29.49,-100.0
Grant Richardson,17,0,0,0,27.12,-27.12,-100.0
Greg Lew,23,0,0,0,36.7,-36.7,-100.0
Jacob Duggan,15,0,0,0,49.27,-49.27,-100.0
Jacob Walls,3,0,0,0,4.09,-4.09,-100.0
Jason Camilleri,25,0,0,0,57.57999999999999,-57.57999999999999,-100.0
Jeffery Glover,3,0,0,0,3.3,-3.3,-100.0
Joanne Forrest,38,0,0,0,75.53999999999998,-75.53999999999998,-100.0
Joe DeMamiel,25,0,0,0,54.769999999999996,-54.769999999999996,-100.0
Joe Fenech,39,0,0,0,90.53999999999998,-90.53999999999998,-100.0
John Chicken,9,0,0,0,15.15,-15.15,-100.0
Jonny Cox,1,0,0,0,4.76,-4.76,-100.0
Jordan Chibnall,7,0,0,0,23.689999999999998,-23.689999999999998,-100.0
Julie Mifsud,70,0,0,0,125.25999999999998,-125.25999999999998,-100.0
Justin Reynolds,8,0,0,0,16.09,-16.09,-100.0
Karen Crouch,8,0,0,0,22.03,-22.03,-100.0
Kian Kirk,2,0,0,0,1.4500000000000002,-1.4500000000000002,-100.0
Kim Young,30,0,0,0,64.46,-64.46,-100.0
Laura Burrell,2,0,0,0,6.29,-6.29,-100.0
Leon Fanning,6,0,0,0,16.11,-16.11,-100.0
Lil Anderson,6,0,0,0,4.53,-4.53,-100.0
Linsay Potter,35,0,0,0,78.09,-78.09,-100.0
Lisa Hardy,20,0,0,0,41.04999999999999,-41.04999999999999,-100.0
Luke Alcorn,8,0,0,0,23.28,-23.28,-100.0
Mackenzie Atkinson,15,0,0,0,32.0,-32.0,-100.0
Malcolm Farrow,24,0,0,0,28.810000000000002,-28.810000000000002,-100.0
Markita Evans,47,0,0,0,70.35999999999999,-70.35999999999999,-100.0
Matthew Grant,6,0,0,0,14.82,-14.82,-100.0
Matthew Murphy,7,0,0,0,16.13,-16.13,-100.0
Michael A Smith,7,0,0,0,17.060000000000002,-17.060000000000002,-100.0
Michael Azzopardi,8,0,0,0,18.11,-18.11,-100.0
Mick Vella,4,0,0,0,9.59,-9.59,-100.0
Mitch Cox,8,0,0,0,30.18,-30.18,-100.0
Murray Jardine,2,0,0,0,6.17,-6.17,-100.0
Neville Heath,12,0,0,0,27.89,-27.89,-100.0
Peter Sanderson,43,0,0,0,79.10000000000001,-79.10000000000001,-100.0
Phillip Thurston,6,0,0,0,15.309999999999999,-15.309999999999999,-100.0
Raymond Jose,23,0,0,0,32.96999999999999,-32.96999999999999,-100.0
Regan Todd,3,0,0,0,7.45,-7.45,-100.0
Ross Fiscalini,20,0,0,0,51.65,-51.65,-100.0
Sheree Chellas,23,0,0,0,33.5,-33.5,-100.0
Simone Walker,3,0,0,0,2.73,-2.73,-100.0
Spiros Calligeros,9,0,0,0,10.24,-10.24,-100.0
Srecko Stupin,13,0,0,0,21.21,-21.21,-100.0
Steven Harris,12,0,0,0,31.990000000000002,-31.990000000000002,-100.0
Tamara Waller,6,0,0,0,13.629999999999999,-13.629999999999999,-100.0
Terry Scanlon,22,0,0,0,25.85,-25.85,-100.0
Terry Wegner,1,0,0,0,3.85,-3.85,-100.0
Terry Woodyard,5,0,0,0,11.19,-11.19,-100.0
Thomas Phillips,14,0,0,0,19.130000000000003,-19.130000000000003,-100.0
Tom Callaghan,6,0,0,0,18.830000000000002,-18.830000000000002,-100.0
Tommy Hill,4,0,0,0,3.63,-3.63,-100.0
Tony Brennan,14,0,0,0,29.150000000000002,-29.150000000000002,-100.0
Trent Medcraft,30,0,0,0,53.69,-53.69,-100.0
Tyler Bain,3,0,0,0,8.299999999999999,-8.299999999999999,-100.0
Vin Mahar,12,0,0,0,35.38,-35.38,-100.0
Wayne Jeffree,7,0,0,0,10.72,-10.72,-100.0
Wayne Ross,9,0,0,0,22.59,-22.59,-100.0
