Trainer,Starts,Wins,2nds,3rds,Spend,P&L,ROI %
L A McCarthy,100,13,17,11,2121.3399999999997,-821.34,-38.71798014462557
C R Judd,86,13,15,15,1535.3400000000001,-235.33999999999986,-15.32820091966599
A P Gath,100,13,15,13,1912.39,-612.3900000000001,-32.02223395855448
C B Frisby,100,13,15,13,1540.87,-240.86999999999995,-15.632077981919304
C T Crook,100,13,15,9,1597.8,-297.8,-18.638127425209664
D M Hewitt,79,13,15,8,1699.73,-399.72999999999996,-23.517264506715772
M G Dawson,100,13,14,18,1555.4399999999998,-255.44000000000005,-16.422362804094025
G J Rue,83,13,14,10,1401.3000000000002,-101.29999999999997,-7.229001641333046
A J Copps,100,13,14,7,1243.42,56.57999999999994,4.5503530584999385
C A Turpin,100,13,13,14,2157.7200000000003,-857.72,-39.75121887918729
S L Ewen,100,13,13,11,1574.05,-274.05,-17.41050157237699
W T Graham,100,13,12,18,1313.69,-13.689999999999909,-1.0421027791944757
A A Stephens,100,13,12,11,1532.5000000000002,-232.5,-15.171288743882544
M A Jones,85,13,12,10,1163.74,136.26000000000005,11.708800934916738
T J French,100,13,12,10,1198.6799999999998,101.31999999999998,8.452631227683785
A P Vozlic,100,13,11,16,1562.8299999999997,-262.83000000000004,-16.817568129611033
B A Crosby,69,13,11,9,1415.7399999999996,-115.73999999999997,-8.175229915097406
M S Elder,100,13,11,8,938.1400000000001,361.86,38.57206813481996
P I Parsons,98,13,11,5,1169.48,130.5200000000001,11.16051578479325
S F Hewitt,100,13,10,12,1805.9899999999998,-505.99,-28.017320140200113
C J Slater,100,13,10,10,1375.99,-75.99,-5.5225692047180575
D A Dwyer,100,13,10,10,1165.82,134.18000000000012,11.509495462421311
P J Greig,100,13,9,13,1232.15,67.84999999999997,5.506634744146408
B M Battle,100,13,9,8,1399.1399999999999,-99.14000000000001,-7.085781265634605
B M Thomson,97,13,9,7,1350.3399999999997,-50.339999999999925,-3.7279499977783326
P Chircop,61,13,9,7,1181.0199999999998,118.98000000000005,10.074342517484892
F Pullicino,100,13,8,14,1441.01,-141.00999999999996,-9.78549767177188
S R Clarke,97,13,8,11,1131.84,168.16000000000008,14.857223635849598
