Trainer,Starts,Wins,2nds,3rds,Spend,P&L,ROI %
"D P Barnes, B D Barnes",7,1,0,0,106.13000000000001,-6.1299999999999955,-5.775935173843394
Donald Cross,3,1,0,0,42.529999999999994,57.470000000000006,135.12814483893726
Donna Bourke,3,1,0,0,74.59,25.41,34.06622871698619
Eddie Sparkes,11,1,0,0,113.54000000000002,-13.54,-11.925312665140037
Ginger Gleeson,7,1,0,0,63.64,36.36000000000001,57.13387806411063
Hayden Hancock,7,1,0,0,124.82,-24.82,-19.8846338727768
Karen Crouch,1,1,0,0,23.81,76.19,319.99160016799664
Karen Field,2,1,0,0,19.21,80.79,420.56220718375846
Keith Frost,3,1,0,0,83.09,16.910000000000004,20.351426164400053
Kyle Pratten,6,1,0,0,44.16,55.84,126.44927536231884
Laurie Wills,3,1,0,0,48.84,51.16000000000001,104.75020475020476
Maddie Ray,4,1,0,0,89.38,10.619999999999997,11.881852763481762
Micheal Ferguson,1,1,0,0,58.82,41.18,70.01020061203673
Nikola Zbiljic,8,1,0,0,65.98,34.019999999999996,51.56107911488329
Peter Jones,11,1,0,0,102.66,-2.66,-2.59107734268459
Robert Garrett,3,1,0,0,60.01,39.99,66.63889351774705
Robert Shepherd,2,1,0,0,14.74,85.26,578.42605156038
Russell Campbell,4,1,0,0,102.75,-2.75,-2.67639902676399
Terry Judd,1,1,0,0,38.46,61.54,160.01040041601664
Tess Neaves,10,1,0,0,139.39,-39.39,-28.25884209771146
Kristie O'Sullivan,20,0,7,1,298.72,-298.72,-100.0
Anthony Bucca,32,0,6,4,452.95,-452.95,-100.0
Chris King,16,0,6,2,308.91,-308.91,-100.0
James Sutton,24,0,5,5,329.65000000000003,-329.65000000000003,-100.0
Jim O'Sullivan,39,0,5,2,336.49,-336.49,-100.0
Darryl Munro,22,0,4,4,270.05999999999995,-270.05999999999995,-100.0
Rodney Petroff,26,0,4,4,384.71999999999997,-384.71999999999997,-100.0
Paul Gabriel,13,0,4,3,209.06,-209.06,-100.0
Wayne Price,20,0,4,3,91.24000000000001,-91.24000000000001,-100.0
David White,18,0,4,2,184.37,-184.37,-100.0
Jason Hewitt,11,0,4,2,204.66000000000003,-204.66000000000003,-100.0
Bailey McDonough,12,0,4,1,216.62,-216.62,-100.0
Trevor Patching,19,0,4,1,306.78000000000003,-306.78000000000003,-100.0
Darryn Rowney,8,0,4,0,116.67,-116.67,-100.0
Jesse Moore,12,0,4,0,182.29999999999998,-182.29999999999998,-100.0
Jacqueline Graham,42,0,3,10,533.88,-533.88,-100.0
Aileen Smith,18,0,3,8,284.69000000000005,-284.69000000000005,-100.0
Karen Wallrodt,24,0,3,8,161.09,-161.09,-100.0
Phil Costello,27,0,3,5,439.95,-439.95,-100.0
Sam Torre,18,0,3,4,188.22,-188.22,-100.0
Graham Betts,47,0,3,3,460.22,-460.22,-100.0
Tracey Reed,15,0,3,3,207.21999999999997,-207.21999999999997,-100.0
Charlie Luca,16,0,3,2,175.39999999999998,-175.39999999999998,-100.0
Colin Holloway,14,0,3,2,206.41,-206.41,-100.0
Frank Turner,16,0,3,2,299.77000000000004,-299.77000000000004,-100.0
Paul Symes,20,0,3,2,178.04000000000002,-178.04000000000002,-100.0
Col Latter,17,0,3,1,358.11,-358.11,-100.0
Daryl Prosser,6,0,3,1,99.84000000000002,-99.84000000000002,-100.0
Geoff Clout,18,0,3,1,309.45,-309.45,-100.0
Leanne Staunton,16,0,3,1,164.87,-164.87,-100.0
Paul Tonkin,12,0,3,1,192.20000000000005,-192.20000000000005,-100.0
Peter Newton,12,0,3,1,145.07,-145.07,-100.0
Ryan Eyre,11,0,3,1,66.30999999999999,-66.30999999999999,-100.0
Ellise Judd,11,0,3,0,114.10999999999999,-114.10999999999999,-100.0
Joe Rigoli,13,0,3,0,97.27999999999999,-97.27999999999999,-100.0
Michael Tenardi,10,0,3,0,158.05,-158.05,-100.0
Michael Vlemmix,7,0,3,0,99.57000000000001,-99.57000000000001,-100.0
Simon Ellul,17,0,2,6,127.78,-127.78,-100.0
Mike Beech,23,0,2,4,304.15000000000003,-304.15000000000003,-100.0
Gary Gerrard,17,0,2,3,374.9,-374.9,-100.0
Joanne Pengelly,21,0,2,3,181.68999999999997,-181.68999999999997,-100.0
Wayne Lear,20,0,2,3,267.73999999999995,-267.73999999999995,-100.0
Bill Whyte,14,0,2,2,190.96999999999997,-190.96999999999997,-100.0
Greg Leight,20,0,2,2,186.26000000000002,-186.26000000000002,-100.0
Jon Ponsonby,12,0,2,2,117.33,-117.33,-100.0
Justin Pascoe,13,0,2,2,138.07,-138.07,-100.0
Matthew Triffitt,5,0,2,2,69.17,-69.17,-100.0
Michael Wood,8,0,2,2,27.590000000000003,-27.590000000000003,-100.0
Monique Burnett,22,0,2,2,252.52,-252.52,-100.0
Phillip Westbury,43,0,2,2,281.2100000000001,-281.2100000000001,-100.0
Craig Saligari,9,0,2,1,131.33999999999997,-131.33999999999997,-100.0
Rodney Coelli,7,0,2,1,87.35,-87.35,-100.0
Warren Robinson,8,0,2,1,93.99000000000001,-93.99000000000001,-100.0
Ben Richardson,13,0,2,0,106.39999999999998,-106.39999999999998,-100.0
Chris Walsh,13,0,2,0,126.94,-126.94,-100.0
Dylan Voak,8,0,2,0,97.65,-97.65,-100.0
Graham McDermott,6,0,2,0,120.41,-120.41,-100.0
Jane Morris,4,0,2,0,50.91,-50.91,-100.0
Kevin Johnstone,12,0,2,0,134.38,-134.38,-100.0
Tony Barresi,8,0,2,0,40.06999999999999,-40.06999999999999,-100.0
Chris Romanidis,19,0,1,6,215.29999999999995,-215.29999999999995,-100.0
Bruce Fox,17,0,1,4,194.82,-194.82,-100.0
Angela Chapman,16,0,1,3,218.42999999999998,-218.42999999999998,-100.0
Errol O'Shea,18,0,1,3,212.28,-212.28,-100.0
Nicole Hanrahan,16,0,1,3,300.04,-300.04,-100.0
Peter Trefort,20,0,1,3,87.93,-87.93,-100.0
Robin Bell,14,0,1,3,96.98999999999998,-96.98999999999998,-100.0
Ben Weidenbach,13,0,1,2,147.14999999999998,-147.14999999999998,-100.0
George Batsakis,7,0,1,2,150.93,-150.93,-100.0
Greg Pay,7,0,1,2,185.35999999999996,-185.35999999999996,-100.0
Jeffrey Wegner,18,0,1,2,205.57999999999998,-205.57999999999998,-100.0
Jude McLachlan,6,0,1,2,93.28999999999999,-93.28999999999999,-100.0
Michael Grima,10,0,1,2,97.66,-97.66,-100.0
Pene Kirk,4,0,1,2,41.849999999999994,-41.849999999999994,-100.0
Peter Fiscalini,6,0,1,2,74.92999999999999,-74.92999999999999,-100.0
Ross Collins,20,0,1,2,376.15,-376.15,-100.0
Wayne Rainbird,11,0,1,2,143.67,-143.67,-100.0
Brent Parish,7,0,1,1,90.33,-90.33,-100.0
Danny Mackney,14,0,1,1,68.81999999999998,-68.81999999999998,-100.0
David Gravolin,5,0,1,1,92.87,-92.87,-100.0
Jack Chapple,2,0,1,1,26.67,-26.67,-100.0
John Kendall,17,0,1,1,172.35000000000002,-172.35000000000002,-100.0
John Ogden,12,0,1,1,123.63000000000001,-123.63000000000001,-100.0
John Robinson,11,0,1,1,61.760000000000005,-61.760000000000005,-100.0
Justin Field,17,0,1,1,194.45,-194.45,-100.0
Keith Gillies,5,0,1,1,49.309999999999995,-49.309999999999995,-100.0
Michael Honson,18,0,1,1,82.95,-82.95,-100.0
Stuart Pringle,24,0,1,1,123.72,-123.72,-100.0
Wayne Waltisbuhl,13,0,1,1,86.52,-86.52,-100.0
Allan Forrest,3,0,1,0,12.3,-12.3,-100.0
Brett Snell,1,0,1,0,18.18,-18.18,-100.0
Danny Breadsell,1,0,1,0,20.0,-20.0,-100.0
Deehan Crook,4,0,1,0,10.45,-10.45,-100.0
Fred McKenner,12,0,1,0,108.50999999999999,-108.50999999999999,-100.0
Gerald Painting,1,0,1,0,32.26,-32.26,-100.0
Grant Ellul,8,0,1,0,86.41999999999999,-86.41999999999999,-100.0
Greg Lew,2,0,1,0,20.54,-20.54,-100.0
Ian Ward,3,0,1,0,120.88,-120.88,-100.0
John Ballin,6,0,1,0,22.61,-22.61,-100.0
John Micallef,6,0,1,0,26.689999999999998,-26.689999999999998,-100.0
Justin Reynolds,1,0,1,0,22.73,-22.73,-100.0
Karen Thompson,7,0,1,0,130.51999999999998,-130.51999999999998,-100.0
Katrina Inwood,1,0,1,0,15.38,-15.38,-100.0
Leigh Shannon,10,0,1,0,79.72,-79.72,-100.0
Mal Diebert,5,0,1,0,80.55,-80.55,-100.0
Mathew McCarthy,6,0,1,0,62.239999999999995,-62.239999999999995,-100.0
Paul Morrissey,6,0,1,0,73.19,-73.19,-100.0
Peter Jakowenko,4,0,1,0,40.56,-40.56,-100.0
Phillip Henwood,6,0,1,0,178.78,-178.78,-100.0
Rebecca Brown,5,0,1,0,97.02999999999999,-97.02999999999999,-100.0
Roger Strong,5,0,1,0,72.55,-72.55,-100.0
Ron Comben,8,0,1,0,125.79,-125.79,-100.0
Samantha Freeman,1,0,1,0,38.46,-38.46,-100.0
Trevor Hilson,3,0,1,0,36.769999999999996,-36.769999999999996,-100.0
David Magri,24,0,0,5,133.13,-133.13,-100.0
Bryse McElhinney,27,0,0,3,368.84999999999997,-368.84999999999997,-100.0
Maria Petricevich,20,0,0,3,136.9,-136.9,-100.0
Paul Castle,6,0,0,3,67.71000000000001,-67.71000000000001,-100.0
Brett Wahlstrom,6,0,0,2,76.84,-76.84,-100.0
Dennis Schmetzer,14,0,0,2,126.95,-126.95,-100.0
Dwayne Sarina,3,0,0,2,66.54,-66.54,-100.0
Gary Hargraves,6,0,0,2,148.72,-148.72,-100.0
Geoffrey Gee,3,0,0,2,5.890000000000001,-5.890000000000001,-100.0
Jefferey Towers,4,0,0,2,93.07,-93.07,-100.0
Jordan Topping,8,0,0,2,134.25,-134.25,-100.0
Joseph Russo,10,0,0,2,74.49,-74.49,-100.0
Tony Higgs,7,0,0,2,110.98,-110.98,-100.0
Trish McVeigh,4,0,0,2,72.43,-72.43,-100.0
Adam Rattray,6,0,0,1,62.18,-62.18,-100.0
Ben Matthews,4,0,0,1,84.92,-84.92,-100.0
Billy Kitt,9,0,0,1,113.06,-113.06,-100.0
Brendan Tune,14,0,0,1,137.06,-137.06,-100.0
Bryan McBride,6,0,0,1,6.58,-6.58,-100.0
Chelsea Collins,4,0,0,1,85.04,-85.04,-100.0
Colin Joss,7,0,0,1,187.38,-187.38,-100.0
Deborah Williams,4,0,0,1,47.72,-47.72,-100.0
Francis Weston,4,0,0,1,19.5,-19.5,-100.0
Gary Taylor,6,0,0,1,41.68,-41.68,-100.0
Ian Watson,6,0,0,1,75.77000000000001,-75.77000000000001,-100.0
James Elliott,5,0,0,1,36.349999999999994,-36.349999999999994,-100.0
James Wanless,4,0,0,1,93.57000000000001,-93.57000000000001,-100.0
Jason Vella,2,0,0,1,4.84,-4.84,-100.0
Jeffery Enks,4,0,0,1,16.12,-16.12,-100.0
Joseph Galea,6,0,0,1,110.01,-110.01,-100.0
Karlene Tindale,5,0,0,1,21.589999999999996,-21.589999999999996,-100.0
Kelvin Davies,4,0,0,1,59.33,-59.33,-100.0
Kevin Sandiford,1,0,0,1,11.76,-11.76,-100.0
Maddie Bond,3,0,0,1,15.34,-15.34,-100.0
Mark Rolfe,2,0,0,1,18.33,-18.33,-100.0
Regan Todd,1,0,0,1,66.67,-66.67,-100.0
Sally McPherson,1,0,0,1,13.33,-13.33,-100.0
Shane Hall,12,0,0,1,123.03000000000002,-123.03000000000002,-100.0
Tom Olsen,14,0,0,1,38.120000000000005,-38.120000000000005,-100.0
Tony Brennan,1,0,0,1,14.29,-14.29,-100.0
Wayne Stebbing,9,0,0,1,88.69,-88.69,-100.0
Adam Beshara,2,0,0,0,4.08,-4.08,-100.0
Alan Peters,4,0,0,0,16.810000000000002,-16.810000000000002,-100.0
Aleisha Gallagher,3,0,0,0,47.5,-47.5,-100.0
Annette Azzopardi,1,0,0,0,5.26,-5.26,-100.0
Arthur Lasgis,6,0,0,0,10.349999999999998,-10.349999999999998,-100.0
Ashleigh Chalmers,2,0,0,0,10.1,-10.1,-100.0
Barry Giudice,7,0,0,0,20.319999999999997,-20.319999999999997,-100.0
Brent Curran,1,0,0,0,25.0,-25.0,-100.0
Bronte Miller,2,0,0,0,52.42,-52.42,-100.0
Bruce Donaldson,2,0,0,0,9.32,-9.32,-100.0
Bruce O'Brien,3,0,0,0,4.72,-4.72,-100.0
Bryce Greenwood,20,0,0,0,49.849999999999994,-49.849999999999994,-100.0
Cait Jury,1,0,0,0,1.64,-1.64,-100.0
Crystal Dawson,4,0,0,0,23.55,-23.55,-100.0
"D T Norris, G A Norris",2,0,0,0,42.94,-42.94,-100.0
Darren Kerr,2,0,0,0,20.520000000000003,-20.520000000000003,-100.0
David Russell,1,0,0,0,2.44,-2.44,-100.0
Diane Stampalia,1,0,0,0,5.56,-5.56,-100.0
Edward Burnham,8,0,0,0,64.51,-64.51,-100.0
Elley-May Adams,1,0,0,0,2.94,-2.94,-100.0
Felicity Reinke,2,0,0,0,5.34,-5.34,-100.0
Gary Barton,2,0,0,0,36.5,-36.5,-100.0
George Duncan,4,0,0,0,63.09,-63.09,-100.0
Gerald Markey,2,0,0,0,19.09,-19.09,-100.0
Greg Tanti,7,0,0,0,73.68,-73.68,-100.0
Harry Ashby,2,0,0,0,3.37,-3.37,-100.0
Harry Fitzpatrick,11,0,0,0,56.0,-56.0,-100.0
Hayley Moore,1,0,0,0,1.96,-1.96,-100.0
Jacob Duggan,4,0,0,0,25.240000000000002,-25.240000000000002,-100.0
Jemma Coney,8,0,0,0,64.31,-64.31,-100.0
John Chicken,1,0,0,0,0.99,-0.99,-100.0
Jordan Chibnall,4,0,0,0,60.83,-60.83,-100.0
Kaden Elliott,2,0,0,0,36.870000000000005,-36.870000000000005,-100.0
Kian Kirk,1,0,0,0,12.5,-12.5,-100.0
Laura Burrell,2,0,0,0,48.06,-48.06,-100.0
Lester Hoy,1,0,0,0,1.64,-1.64,-100.0
Luke Alcorn,3,0,0,0,35.41,-35.41,-100.0
Maddison Jacquin,1,0,0,0,40.0,-40.0,-100.0
Malcolm Bull,17,0,0,0,115.92,-115.92,-100.0
Marianne Boyd,2,0,0,0,46.98,-46.98,-100.0
Mark Lefoe,5,0,0,0,63.730000000000004,-63.730000000000004,-100.0
Mark Roberts,1,0,0,0,0.79,-0.79,-100.0
Mary Kulcsar,12,0,0,0,74.56,-74.56,-100.0
Mathew Beecroft,7,0,0,0,94.54,-94.54,-100.0
Mathew Falzon,3,0,0,0,17.4,-17.4,-100.0
Matt Newberry,3,0,0,0,56.35,-56.35,-100.0
Matthew Coffee,1,0,0,0,7.14,-7.14,-100.0
Matthew Grant,1,0,0,0,4.76,-4.76,-100.0
Meaghan McNee,2,0,0,0,7.33,-7.33,-100.0
Melissa Hawke,2,0,0,0,10.32,-10.32,-100.0
Michael Azzopardi,3,0,0,0,80.36,-80.36,-100.0
Neil Shepherd,4,0,0,0,32.82,-32.82,-100.0
Neville Heath,2,0,0,0,20.62,-20.62,-100.0
Paul Grech,8,0,0,0,41.95,-41.95,-100.0
Paul Tanti,1,0,0,0,1.41,-1.41,-100.0
Phillip Thurston,4,0,0,0,55.26,-55.26,-100.0
Rehn Nagel,2,0,0,0,14.2,-14.2,-100.0
Ronald Munnoch,4,0,0,0,30.169999999999998,-30.169999999999998,-100.0
Shane Parrish,1,0,0,0,1.64,-1.64,-100.0
Shawn Pearce,1,0,0,0,1.23,-1.23,-100.0
Sheree Chellas,3,0,0,0,8.43,-8.43,-100.0
Stephen Heenan,2,0,0,0,15.0,-15.0,-100.0
Tom Pay,9,0,0,0,135.24,-135.24,-100.0
Vernott Woods,2,0,0,0,5.49,-5.49,-100.0
