Driver,Starts,Wins,2nds,3rds,Spend,P&L,ROI %
Jason Turnbull,100,4,6,12,729.6099999999999,-329.61,-45.176190019325404
Mark Buckingham,71,4,6,10,607.75,-207.75000000000003,-34.18346359522831
Noel Parrish,100,4,6,7,302.07,97.93000000000008,32.419637832290555
Christopher Shinn,100,4,6,6,711.5199999999999,-311.52000000000004,-43.782325163031274
Boris Devcic,100,4,5,6,910.78,-510.78,-56.08160038648191
Todd Mumford,47,4,4,6,301.15,98.84999999999998,32.824173999667934
Kyle Pratten,100,4,3,8,390.43000000000006,9.570000000000006,2.4511436108905578
Neville Pangrazio,49,4,3,5,459.73999999999995,-59.739999999999924,-12.994301126723784
Stephen Maguire,33,4,3,5,344.36000000000007,55.64000000000001,16.15750958299454
Maurice Johnson,80,4,2,11,403.01,-3.009999999999991,-0.7468797300315106
Michael Towers,100,4,2,11,587.3,-187.2999999999999,-31.89170781542651
Brent Livingstone,41,4,2,7,334.38,65.62,19.624379448531613
Chris Playle,100,4,2,6,573.46,-173.46,-30.247968472081748
Garry Johnson,100,4,2,6,302.17,97.83000000000001,32.375814938610716
Brett Woodhouse,24,4,1,7,638.85,-238.85000000000002,-37.38749315175707
Darren Kerr,40,4,1,6,343.7,56.300000000000004,16.380564445737562
Brent Blythe,44,4,1,3,383.82000000000005,16.17999999999999,4.215517690584124
Colin McDowell,15,4,0,1,167.32000000000002,232.68000000000004,139.0628735357399
Micheal Ferguson,100,3,17,13,965.3299999999999,-665.3299999999999,-68.92254462204635
James Dean,100,3,12,12,826.73,-526.73,-63.71245751333567
Rodney Petroff,100,3,11,9,886.2700000000001,-586.2700000000001,-66.15027023367597
Ada Massa,100,3,10,8,723.9400000000002,-423.94000000000005,-58.56010166588391
David Stewart,53,3,10,7,450.9800000000001,-150.97999999999996,-33.478203024524355
Mathew Neilson,100,3,9,13,739.8700000000001,-439.87,-59.452336221228045
Jamie Donovan,100,3,9,12,530.15,-230.14999999999998,-43.412241818353294
Gareth Rattray,100,3,8,14,744.0600000000001,-444.05999999999995,-59.68067091363598
Chris Geary,100,3,8,6,714.3299999999999,-414.33,-58.00260383856202
Nick Beale,63,3,8,5,702.81,-402.81,-57.314210099457895
Paula Sapio,69,3,7,16,713.25,-413.25,-57.93901156677181
KerryAnn Morris,50,3,7,6,676.3900000000001,-376.39,-55.64689010777805
Geoff Webster,27,3,7,1,643.0500000000001,-343.05,-53.34732913459295
Cameron Fitzpatrick,61,3,6,9,732.35,-432.35,-59.03598006417696
Nathan Xuereb,52,3,6,5,436.3900000000001,-136.39,-31.25415339489905
Katrina Cain,41,3,6,4,245.46,54.54,22.219506233194817
Christopher Shepherdson,100,3,5,11,478.78000000000003,-178.77999999999997,-37.34074105016917
Anthony Winnell,100,3,5,8,651.96,-351.96,-53.98490704951223
Dale Larpent,50,3,5,7,475.81,-175.81,-36.94962274857611
John Walters,100,3,5,7,410.01,-110.00999999999998,-26.831052901148748
Joshua Osborn,46,3,5,7,486.7,-186.70000000000002,-38.360386274912685
Mitch Chapple,63,3,5,7,719.0100000000001,-419.01000000000005,-58.2759627821588
Ryan Veivers,62,3,5,5,396.72,-96.71999999999998,-24.379915305505136
Ethan Arnott,37,3,5,2,391.83000000000004,-91.83,-23.436184059413517
Alan Donohoe,44,3,5,1,381.4,-81.39999999999996,-21.34242265338227
Reece Maguire,27,3,4,7,384.16999999999996,-84.17,-21.90957128354635
Katie Wilson,70,3,4,6,425.9800000000001,-125.97999999999996,-29.574158411192997
Nathan Hoy,100,3,4,6,412.86,-112.85999999999999,-27.336143002470564
John Downey,39,3,4,5,350.96999999999997,-50.97000000000001,-14.522608769980344
Jai Meikle,25,3,4,2,260.11999999999995,39.88000000000002,15.331385514377988
Glenn McElhinney,100,3,3,11,549.99,-249.98999999999995,-45.45355370097637
Luke Hooper,62,3,3,8,467.74,-167.74,-35.86180356608372
David Druitt,66,3,3,6,430.52,-130.51999999999998,-30.316826163709
Matthew Ablett,50,3,3,6,287.41,12.589999999999977,4.38050172227827
Jeremy Quinlan,100,3,3,5,410.28000000000003,-110.27999999999997,-26.87920444574436
Craig Demmler,100,3,3,4,687.5099999999999,-387.50999999999993,-56.364271065148145
Stephen Dowton,100,3,3,4,551.7599999999999,-251.7599999999999,-45.62853414528055
Rhett Markey,46,3,3,3,282.7400000000001,17.259999999999987,6.104548348305857
Sophie Jefferies,20,3,3,3,325.27000000000004,-25.27000000000001,-7.768930427029855
Mal Diebert,44,3,2,7,444.12999999999994,-144.12999999999997,-32.45220993853151
Louis Emerson,36,3,2,2,493.07000000000005,-193.07,-39.156712028718026
Danny Mackney,86,3,1,11,282.22,17.78,6.300049606689815
Joshua Holberton,36,3,1,9,482.6600000000001,-182.65999999999997,-37.84444536526747
Corey O'Donoghue,54,3,1,8,687.41,-387.40999999999997,-56.357923219039584
Shaun Adams,23,3,1,4,211.53,88.47,41.82385477237271
Charlie Borg,36,3,1,3,359.50999999999993,-59.51,-16.553086145030736
Claire Judd,14,3,1,1,86.31,213.69000000000003,247.58428919012863
Darren Hancock,12,3,1,1,190.37,109.63000000000001,57.58785522929033
Dean Weller,64,3,0,4,168.04000000000002,131.96000000000004,78.52892168531304
Allan Lousada,23,3,0,3,108.21000000000001,191.79000000000005,177.23870252287222
Andrew Clarke,36,3,0,3,206.76,93.24000000000001,45.095763203714455
Grace Jones,39,3,0,1,231.02999999999994,68.97000000000003,29.853265809635133
Jason Grimson,9,3,0,1,249.85999999999999,50.140000000000015,20.067237653085733
Shane Turner,20,3,0,0,168.85,131.15,77.67249037607344
Jemma Coney,100,2,12,14,916.13,-716.13,-78.1690371453833
Joe Suvaljko,100,2,12,14,399.38999999999993,-199.39,-49.92363354115026
Hayden Charles,100,2,12,9,697.28,-497.28,-71.31711794401102
Laura Rusten,100,2,11,8,676.59,-476.59,-70.44000059119998
Rodney Atkins,100,2,10,15,569.3800000000001,-369.38,-64.87407355368997
Tom Nally,100,2,10,9,731.9300000000001,-531.9300000000001,-72.67498258030139
Trent Hodges,85,2,10,6,289.2800000000001,-89.27999999999999,-30.862831858407063
Jack Watson,100,2,9,13,726.36,-526.36,-72.46544413238615
Nathan Turnbull,100,2,9,11,1003.16,-803.1600000000001,-80.06300091710197
Rodney Coelli,100,2,9,11,639.12,-439.12,-68.7069720866191
Graham Betts,100,2,9,8,504.68,-304.68,-60.370928112863595
Klayton Bigeni,100,2,9,6,707.6600000000001,-507.6599999999999,-71.7378402057485
Clinton Welsh,58,2,8,4,471.54,-271.54,-57.58578275437927
Sam Ison,100,2,7,10,540.7,-340.7,-63.01091178102459
Rodney Ashwood,100,2,7,9,952.6300000000001,-752.63,-79.00549006434817
David Barbetti,100,2,7,3,566.0300000000001,-366.03000000000003,-64.6661837711782
Mark Norman,37,2,7,3,368.44000000000005,-168.44000000000005,-45.717077407447626
John Vautin,68,2,6,10,403.77,-203.76999999999998,-50.46684993932189
Scott Rains,65,2,6,9,560.5799999999999,-360.58,-64.32266581041065
Charli Masotti,93,2,6,7,558.9300000000001,-358.93,-64.21734385343424
Stewart Richards,76,2,6,7,268.96,-68.95999999999998,-25.63950029744199
John Ogden,49,2,6,4,442.45,-242.45,-54.79715222058989
Wesley Andrews,51,2,6,2,239.52999999999994,-39.529999999999994,-16.503152006011774
Jane Morris,81,2,5,9,356.07,-156.06999999999996,-43.83126913247394
Jamie Bond,34,2,5,4,292.15999999999997,-92.16000000000001,-31.544359255202636
Fiona Schmetzer,35,2,5,1,216.70999999999998,-16.71,-7.710765539199853
Terry Brown,47,2,5,1,278.05000000000007,-78.05,-28.07049091889947
Leo Wallrodt,100,2,4,5,332.4800000000001,-132.47999999999996,-39.84600577478343
Tim Gillespie,39,2,4,4,341.2200000000001,-141.22,-41.38678858214641
Michael Cole,32,2,4,3,287.0,-87.0,-30.313588850174217
Jeff Pilon,16,2,4,1,194.23,5.77000000000001,2.9707048344745974
Brad Stampalia,20,2,3,6,204.04999999999998,-4.050000000000004,-1.984807645185006
Nigel Johns,36,2,3,6,155.97,44.03,28.229787779701226
Matthew McCaffery,54,2,3,5,283.44,-83.43999999999998,-29.438329099633076
John Meade,37,2,3,3,355.02000000000004,-155.02,-43.665145625598555
Riley Pace,29,2,3,2,216.64999999999998,-16.649999999999995,-7.685206554350334
Seryn Adams,29,2,3,2,176.54999999999995,23.450000000000017,13.282356273010492
Craig Hoban,14,2,3,1,141.75,58.25000000000001,41.09347442680777
Georgia Hayward,50,2,3,1,237.86999999999998,-37.86999999999998,-15.920460755875052
Jake Betts,37,2,3,0,192.61999999999998,7.3800000000000185,3.8313778423839784
Tom Downey,31,2,3,0,254.48,-54.47999999999999,-21.40836215026721
Rory Coverdale,43,2,2,6,379.09999999999997,-179.1,-47.24347137958323
Rod Barker,100,2,2,5,331.01,-131.01,-39.57886468686746
Peter Wood,31,2,2,4,193.16,6.8399999999999945,3.5411058190101445
Christian Salter,39,2,2,2,235.27999999999997,-35.28000000000002,-14.994899693981651
Graham McDermott,13,2,2,2,163.01999999999998,36.980000000000004,22.684333210649005
Vanessa Benett,29,2,2,2,115.82999999999998,84.17000000000002,72.66683933350603
Joe Attard,23,2,2,1,133.35999999999999,66.63999999999999,49.97000599880024
Steven Lindberg,13,2,2,1,162.99999999999997,37.0,22.69938650306749
Chris Walsh,50,2,2,0,143.54999999999998,56.45000000000004,39.32427725531177
Courtney Sutherland,54,2,1,6,231.40999999999997,-31.41000000000001,-13.573311438572238
Andrew Ward,54,2,1,4,281.24000000000007,-81.23999999999998,-28.88636040392546
Courtney Slater,30,2,1,4,279.1,-79.09999999999998,-28.341096381225356
Darryl Munro,23,2,1,4,301.06000000000006,-101.05999999999999,-33.568059523018654
Brock Johnson,38,2,1,3,121.37999999999998,78.62000000000003,64.77179106936896
Gregory Schofield,44,2,1,3,166.23999999999995,33.760000000000005,20.30798845043312
Geoffrey Dorn,16,2,1,2,202.25,-2.25,-1.1124845488257107
Kelvin Winnell,32,2,1,2,163.1,36.9,22.624156958920906
Michael Grima,40,2,1,1,142.24,57.75999999999999,40.60742407199099
Peter Schrader,21,2,1,1,99.68,100.32000000000001,100.64205457463883
Shane Smith,54,2,1,1,263.22999999999996,-63.23000000000001,-24.02081829578696
Dale Spencer,10,2,1,0,65.0,135.0,207.6923076923077
Lily Small,9,2,1,0,165.69,34.31,20.707345041945803
Steve Leight,28,2,0,2,178.39,21.609999999999996,12.113907730253937
Todd Prest,28,2,0,2,260.64,-60.64,-23.265807243707798
Jason Hackett,17,2,0,1,163.86,36.139999999999986,22.05541315757353
Paul Grech,34,2,0,1,98.03999999999999,101.96000000000001,103.99836801305591
James Kennedy,18,2,0,0,71.49,128.51000000000002,179.75940691005738
Luke Thirgood,8,2,0,0,25.64,174.36,680.0312012480499
Paul Williams,100,1,12,13,695.6,-595.6,-85.62392179413456
Darcy Kulcsar,73,1,7,9,478.90999999999997,-378.90999999999997,-79.11924996345869
Paul Grima,61,1,7,9,316.72,-216.71999999999997,-68.42637029552915
Tanner Brown,51,1,7,8,443.4800000000001,-343.48,-77.45106881933795
Nicholas Brown,100,1,6,8,483.62,-383.62,-79.3226086596915
Michael Norman,32,1,6,2,386.6,-286.6,-74.13347128815313
Greg Rogers,100,1,5,8,782.0099999999999,-682.0099999999999,-87.21243973862227
Nic Horan,58,1,5,6,282.74,-182.74,-64.63181721723139
Stephen Simms,75,1,5,6,455.65000000000003,-355.65000000000003,-78.05333040711072
Eddie Conroy,51,1,5,5,399.81999999999994,-299.81999999999994,-74.98874493522084
Maddie Ray,23,1,5,1,282.66999999999996,-182.67000000000002,-64.62305869034564
Peter Sanderson,86,1,5,0,426.43,-326.43000000000006,-76.54949229650823
Michael Wood,58,1,4,6,287.85,-187.84999999999997,-65.25968386312314
Hayden Reeves,61,1,4,5,281.44000000000005,-181.44,-64.46844798180783
Kaden Elliott,79,1,4,5,312.97000000000014,-212.96999999999994,-68.04805572419077
Dallas Wilkins,53,1,4,3,281.57000000000005,-181.56999999999994,-64.48485278971478
Arthur Clancy,34,1,4,1,184.41,-84.40999999999997,-45.77300580228837
Jeffery Enks,41,1,4,1,147.71,-47.710000000000015,-32.29977658926275
Michael Tenardi,17,1,4,1,132.1,-32.099999999999994,-24.299772899318693
Reece Moore,83,1,4,1,396.20000000000005,-296.20000000000005,-74.76022211004543
Peter Jnr Green,72,1,3,8,337.97,-237.97000000000003,-70.41157499186319
Matthew Whittle,36,1,3,6,309.70000000000005,-209.70000000000005,-67.71068776235066
Raymond Walker,57,1,3,6,213.18,-113.17999999999999,-53.091284360634205
Charlene Gusman,26,1,3,5,272.05999999999995,-172.05999999999997,-63.24340219069323
Ryan Eyre,77,1,3,5,314.34,-214.33999999999997,-68.18731310046446
Steve Cleave,30,1,3,5,306.63,-206.63,-67.38740501581711
Chris Romanidis,34,1,3,4,236.37,-136.36999999999998,-57.693446714896126
Raymond Turner,65,1,3,4,172.53,-72.52999999999999,-42.03906566973859
Mark McNee,32,1,3,3,136.42000000000002,-36.41999999999999,-26.696965254361523
Molly Turton,30,1,3,3,377.9,-277.9,-73.53797300873246
Tony Higgs,19,1,3,3,166.28,-66.28,-39.86047630502767
Kristie O'Sullivan,21,1,3,2,166.18,-66.18,-39.82428691779998
Jorja Daskalovski,18,1,3,1,169.57999999999998,-69.58,-41.03078193183159
Graham Dwyer,20,1,3,0,57.68999999999999,42.30999999999998,73.34026694401106
Doc Wilson,86,1,2,8,439.77000000000004,-339.77000000000004,-77.26084089410374
Brett Shipway,60,1,2,3,354.78,-254.78,-71.8135182366537
John Scott,25,1,2,3,190.53,-90.52999999999999,-47.514827061355156
Peter Salathiel,31,1,2,2,159.98,-59.97999999999999,-37.49218652331541
Sergio Lenardi,31,1,2,2,232.68,-132.68,-57.0225201994155
Ella Lyons,11,1,2,1,144.36,-44.359999999999985,-30.72873372125241
Erika Dwyer,54,1,2,1,302.53000000000003,-202.52999999999994,-66.94542689981157
John McCarthy,25,1,2,0,236.48,-136.48,-57.71312584573748
Nigel Milne,52,1,1,6,422.64,-322.64000000000004,-76.33920121143291
Phill Keats,27,1,1,5,104.33000000000001,-4.330000000000004,-4.150292341608361
Darryl Davis,19,1,1,3,97.99,2.0100000000000082,2.051229717318102
Michael Harding,21,1,1,3,96.47,3.5300000000000016,3.6591686534674013
Symon Kittel,30,1,1,3,150.47,-50.46999999999999,-33.54156974812255
Ian White,55,1,1,2,96.00999999999999,3.990000000000001,4.1558171023851695
Luke Primmer,18,1,1,2,120.05000000000001,-20.050000000000008,-16.701374427321955
Martelle Maguire,28,1,1,2,151.0,-50.999999999999986,-33.774834437086085
Royce Gregory,19,1,1,2,79.84,20.159999999999997,25.250501002004
Brett Holloway,15,1,1,1,105.94999999999999,-5.949999999999994,-5.61585653610193
Daryl Crone,17,1,1,1,64.63000000000001,35.37000000000001,54.7269070091289
Eugene Harris,40,1,1,1,80.36,19.639999999999993,24.440019910403176
John Lee,27,1,1,1,250.88,-150.88,-60.14030612244898
Julian Attard,25,1,1,1,166.66,-66.66000000000001,-39.99759990399617
Kirra Langelaar,22,1,1,1,150.1,-50.10000000000001,-33.377748167888086
Mario Borg,47,1,1,1,243.74,-143.73999999999998,-58.972675802084176
David Parish,4,1,1,0,23.84,76.15999999999998,319.4630872483221
Ella Brechin,9,1,1,0,48.72,51.28,105.25451559934321
Lily McElhinney,3,1,1,0,45.0,55.0,122.22222222222223
Matthew Harris,10,1,1,0,121.33999999999999,-21.339999999999996,-17.586945772210317
Adrian Collins,90,1,0,4,327.55,-227.55,-69.47030987635475
Edd Bailey,29,1,0,4,324.91,-224.90999999999997,-69.2222461604752
Geoffrey Scott,36,1,0,3,76.44000000000001,23.55999999999998,30.821559392987936
Justin Field,29,1,0,2,91.10999999999999,8.890000000000008,9.7574360662935
Karen Kendall,8,1,0,2,66.13999999999999,33.86000000000001,51.19443604475358
Neville Donnelly,14,1,0,2,65.47,34.53,52.74171376202841
Ben Mantle,15,1,0,1,73.74,26.259999999999998,35.611608353675074
Dennis Picker,20,1,0,1,269.34,-169.33999999999997,-62.87220613351154
Dwayne Brown,11,1,0,1,35.83,64.17,179.09572983533351
Elley-May Adams,13,1,0,0,55.76,44.24000000000001,79.34002869440461
Fred Spiteri,6,1,0,0,87.27,12.729999999999999,14.586914174401283
Matthew Purcell,3,1,0,0,59.78,40.22,67.28002676480428
Russell Maisner,6,1,0,0,52.84,47.16,89.25056775170324
Nathan Cahir,74,0,7,10,640.24,-640.24,-100.0
Daniel Carmody,43,0,6,8,333.02,-333.02,-100.0
Michael Francis,100,0,5,6,195.52,-195.52,-100.0
Dexter McLean,48,0,5,3,384.08,-384.08,-100.0
Lochie Painting,44,0,4,4,222.38999999999996,-222.38999999999996,-100.0
Tony Barresi,33,0,4,4,115.78999999999999,-115.78999999999999,-100.0
Darren Schofield,22,0,4,3,79.84999999999997,-79.84999999999997,-100.0
Jamie Rigoli,100,0,3,10,368.94,-368.94,-100.0
Andrew Vozlic,100,0,3,5,353.34000000000003,-353.34000000000003,-100.0
Bayley Duck,41,0,3,5,467.36999999999995,-467.36999999999995,-100.0
Ray White,55,0,3,4,149.54999999999995,-149.54999999999995,-100.0
Darren Weeks,11,0,3,3,168.61,-168.61,-100.0
David Magri,44,0,3,3,162.85000000000002,-162.85000000000002,-100.0
Lucas Bucca,28,0,3,3,162.60999999999999,-162.60999999999999,-100.0
Bradley Forge,41,0,3,2,153.46,-153.46,-100.0
Scott Forby,41,0,3,2,128.1,-128.1,-100.0
Adam Shaw,11,0,3,1,46.58,-46.58,-100.0
Steve Owen,14,0,3,1,48.239999999999995,-48.239999999999995,-100.0
Amy Rees,19,0,2,5,153.26999999999998,-153.26999999999998,-100.0
Kyle Brooks,14,0,2,5,76.28999999999999,-76.28999999999999,-100.0
Paul Railton,22,0,2,5,153.51999999999995,-153.51999999999995,-100.0
Sara Grout,25,0,2,4,107.07000000000001,-107.07000000000001,-100.0
Ginger Gleeson,39,0,2,3,117.69,-117.69,-100.0
Jon Ponsonby,16,0,2,3,172.62,-172.62,-100.0
Malcolm Hutchings,65,0,2,3,281.8,-281.8,-100.0
Stacie Carbone,16,0,2,3,177.04,-177.04,-100.0
Garth Hoy,29,0,2,2,79.58000000000001,-79.58000000000001,-100.0
Sharni Newman,23,0,2,2,108.98,-108.98,-100.0
Tahlia Johnson,17,0,2,2,104.13,-104.13,-100.0
Trent Pilon,18,0,2,2,120.15,-120.15,-100.0
Jeffrey Wegner,15,0,2,1,69.92,-69.92,-100.0
Mark Lee,30,0,2,1,263.22999999999996,-263.22999999999996,-100.0
William Pace,10,0,2,1,134.37,-134.37,-100.0
Ben Loades,28,0,1,5,137.46999999999997,-137.46999999999997,-100.0
Declan Whelan,37,0,1,4,163.08999999999997,-163.08999999999997,-100.0
Garry Butler,25,0,1,4,148.09,-148.09,-100.0
Owen Shea,51,0,1,3,192.07,-192.07,-100.0
Paul Shipley,19,0,1,3,82.99,-82.99,-100.0
Eric Chabros,13,0,1,2,47.55,-47.55,-100.0
Haylee Day,17,0,1,2,114.07,-114.07,-100.0
Kerry Green,18,0,1,2,46.019999999999996,-46.019999999999996,-100.0
Rikki Cernovskis,16,0,1,2,129.12,-129.12,-100.0
Riley Mitchell,18,0,1,2,114.10999999999999,-114.10999999999999,-100.0
Steven Jelf,26,0,1,2,68.54,-68.54,-100.0
Tyler Miles,22,0,1,2,102.02000000000001,-102.02000000000001,-100.0
Alannah Logie,9,0,1,1,45.0,-45.0,-100.0
Brendan James,13,0,1,1,56.02,-56.02,-100.0
Graeme Howard,30,0,1,1,119.86999999999999,-119.86999999999999,-100.0
Ian Butt,13,0,1,1,34.199999999999996,-34.199999999999996,-100.0
Noel Shinn,9,0,1,1,48.16,-48.16,-100.0
Oliver Arentz,25,0,1,1,145.1,-145.1,-100.0
Peter Dornauf,16,0,1,1,81.59,-81.59,-100.0
Scott Torney,52,0,1,1,128.26,-128.26,-100.0
Shane Taylor,16,0,1,1,54.620000000000005,-54.620000000000005,-100.0
Anthony Gorman,3,0,1,0,14.979999999999999,-14.979999999999999,-100.0
Bruce Stanley,21,0,1,0,56.769999999999996,-56.769999999999996,-100.0
Greg Bennett,4,0,1,0,24.71,-24.71,-100.0
Jorja Rusten,53,0,1,0,171.93,-171.93,-100.0
Leslie Johnston,5,0,1,0,3.96,-3.96,-100.0
Luke Alcorn,22,0,1,0,95.63000000000001,-95.63000000000001,-100.0
Luke Sutherland,14,0,1,0,47.279999999999994,-47.279999999999994,-100.0
Matthew Horsnell,4,0,1,0,21.259999999999998,-21.259999999999998,-100.0
Michael Azzopardi,5,0,1,0,91.57,-91.57,-100.0
Mikayla Jones,8,0,1,0,34.06,-34.06,-100.0
Neil Caldwell,10,0,1,0,89.1,-89.1,-100.0
Philip Turner,7,0,1,0,40.53,-40.53,-100.0
Toby Pay,16,0,1,0,70.55,-70.55,-100.0
Wade Judd,29,0,0,4,201.64999999999998,-201.64999999999998,-100.0
Danny Simpson,17,0,0,3,84.15,-84.15,-100.0
Jason Glynn,22,0,0,3,87.69,-87.69,-100.0
Leighton Burns,13,0,0,3,82.77999999999999,-82.77999999999999,-100.0
Shane Hall,10,0,0,3,37.18,-37.18,-100.0
Tony Vlaeminck,19,0,0,3,118.38,-118.38,-100.0
Wayne Price,28,0,0,3,76.17999999999999,-76.17999999999999,-100.0
Billy Neely,19,0,0,2,100.62,-100.62,-100.0
Felicity Reinke,15,0,0,2,30.239999999999995,-30.239999999999995,-100.0
Fred Posgate,30,0,0,2,64.30999999999999,-64.30999999999999,-100.0
Heath Szczypka,23,0,0,2,85.25999999999999,-85.25999999999999,-100.0
Luke Tabone,17,0,0,2,108.79999999999998,-108.79999999999998,-100.0
Stuart Glasby,33,0,0,2,101.99999999999999,-101.99999999999999,-100.0
Abby Towers,13,0,0,1,46.82,-46.82,-100.0
Alan Ratnasingham,3,0,0,1,4.88,-4.88,-100.0
Anna Hiltunen,10,0,0,1,73.6,-73.6,-100.0
Ashley Shepherd,19,0,0,1,32.89,-32.89,-100.0
Barry Giudice,44,0,0,1,99.24000000000001,-99.24000000000001,-100.0
Billy Muscat,21,0,0,1,84.54,-84.54,-100.0
Brenton Loizeau,17,0,0,1,16.869999999999997,-16.869999999999997,-100.0
Bruce Andrews,9,0,0,1,29.169999999999998,-29.169999999999998,-100.0
Colin Reeves,7,0,0,1,24.29,-24.29,-100.0
Gail Geeson,3,0,0,1,16.79,-16.79,-100.0
Garry Gray,17,0,0,1,22.11,-22.11,-100.0
Jakob White,35,0,0,1,73.44,-73.44,-100.0
Jeff Brown,22,0,0,1,86.23999999999998,-86.23999999999998,-100.0
Maddie Bond,3,0,0,1,18.58,-18.58,-100.0
Mark Roberts,17,0,0,1,42.169999999999995,-42.169999999999995,-100.0
Matthew Grant,5,0,0,1,37.519999999999996,-37.519999999999996,-100.0
Nick Youngson,62,0,0,1,111.95,-111.95,-100.0
Noel Tyndall,10,0,0,1,17.650000000000002,-17.650000000000002,-100.0
Olivia Jardine,11,0,0,1,56.68,-56.68,-100.0
Paddy Meade,28,0,0,1,105.46999999999998,-105.46999999999998,-100.0
Rebecca Brown,10,0,0,1,70.96,-70.96,-100.0
Robert Shepherd,10,0,0,1,44.489999999999995,-44.489999999999995,-100.0
Rod Wingrave,30,0,0,1,33.66999999999999,-33.66999999999999,-100.0
Russell Campbell,8,0,0,1,66.00999999999999,-66.00999999999999,-100.0
Stuart Rothacker,14,0,0,1,84.41,-84.41,-100.0
Tiarne Rusten,4,0,0,1,7.34,-7.34,-100.0
Toby Glazebrook,1,0,0,1,12.5,-12.5,-100.0
Zachary Butcher,11,0,0,1,52.83,-52.83,-100.0
Adam Bellach,22,0,0,0,173.98,-173.98,-100.0
Anthony Collins,1,0,0,0,3.85,-3.85,-100.0
Anthony Portelli,3,0,0,0,13.33,-13.33,-100.0
Billy Borg,1,0,0,0,0.99,-0.99,-100.0
Brad Scaffidi,6,0,0,0,5.210000000000001,-5.210000000000001,-100.0
Bradley Barnes,3,0,0,0,18.34,-18.34,-100.0
Brent Parish,7,0,0,0,30.349999999999994,-30.349999999999994,-100.0
Cassandra O'Brien,11,0,0,0,12.73,-12.73,-100.0
Chelsie O'Driscoll,3,0,0,0,10.170000000000002,-10.170000000000002,-100.0
Clare Mackney,3,0,0,0,11.11,-11.11,-100.0
Colin Watson,1,0,0,0,1.41,-1.41,-100.0
Daniel Mannix,12,0,0,0,24.72,-24.72,-100.0
Darren Grant,2,0,0,0,4.4,-4.4,-100.0
David Harris,13,0,0,0,50.81999999999999,-50.81999999999999,-100.0
Deehan Crook,12,0,0,0,20.29,-20.29,-100.0
Don Brown,7,0,0,0,18.91,-18.91,-100.0
Eric McDermott,12,0,0,0,54.66,-54.66,-100.0
Frank O'Sullivan,8,0,0,0,37.050000000000004,-37.050000000000004,-100.0
Garry Coghill,2,0,0,0,3.8499999999999996,-3.8499999999999996,-100.0
Garry Taylor,3,0,0,0,2.31,-2.31,-100.0
Gavin Crone,6,0,0,0,16.64,-16.64,-100.0
Glen Richardson,6,0,0,0,9.11,-9.11,-100.0
Greg Andrews,19,0,0,0,39.24999999999999,-39.24999999999999,-100.0
Ian Stanley,9,0,0,0,34.68,-34.68,-100.0
James MacDonald,4,0,0,0,15.1,-15.1,-100.0
Jamie Hogan,20,0,0,0,54.69,-54.69,-100.0
Jarod Farrugia,11,0,0,0,57.06,-57.06,-100.0
Jeffery Glover,1,0,0,0,1.23,-1.23,-100.0
Jim Morrissey,3,0,0,0,2.31,-2.31,-100.0
Joey Sharp,4,0,0,0,14.91,-14.91,-100.0
John Ballin,13,0,0,0,23.01,-23.01,-100.0
John Kershaw,1,0,0,0,2.44,-2.44,-100.0
Kylie Hughes,3,0,0,0,5.81,-5.81,-100.0
Mal Whiteford,8,0,0,0,15.009999999999998,-15.009999999999998,-100.0
Malcolm Farrow,2,0,0,0,1.32,-1.32,-100.0
Maree Cross,2,0,0,0,1.65,-1.65,-100.0
Matthew Higgins,3,0,0,0,11.12,-11.12,-100.0
Matthew Murphy,5,0,0,0,21.26,-21.26,-100.0
Megan Worthington,5,0,0,0,14.77,-14.77,-100.0
Michelle Crook,7,0,0,0,16.96,-16.96,-100.0
Michelle Neilson,14,0,0,0,53.22,-53.22,-100.0
Mick Carbone,4,0,0,0,29.87,-29.87,-100.0
Paul Morrissey,4,0,0,0,10.91,-10.91,-100.0
Paul Rousch,2,0,0,0,4.17,-4.17,-100.0
Paul Tanti,10,0,0,0,10.73,-10.73,-100.0
Peter Anderson,3,0,0,0,6.02,-6.02,-100.0
Peter Rothacker,4,0,0,0,7.710000000000001,-7.710000000000001,-100.0
Peter Wallis,13,0,0,0,13.219999999999999,-13.219999999999999,-100.0
Robert Harris,9,0,0,0,26.0,-26.0,-100.0
Sam Flourentzou,3,0,0,0,4.02,-4.02,-100.0
Scott Gill,3,0,0,0,32.11,-32.11,-100.0
Shannon Lindsay,10,0,0,0,19.3,-19.3,-100.0
Sheree Chellas,2,0,0,0,2.75,-2.75,-100.0
Spiros Calligeros,10,0,0,0,57.059999999999995,-57.059999999999995,-100.0
Tim Mortlock,1,0,0,0,1.41,-1.41,-100.0
Trent Fiscalini,5,0,0,0,28.25,-28.25,-100.0
Trevor Hilson,6,0,0,0,14.5,-14.5,-100.0
