Driver,Starts,Wins,2nds,3rds,Spend,P&L,ROI %
Ben Battle,89,7,12,7,1551.4099999999999,-851.4100000000001,-54.87975454586474
Darren McCall,85,7,11,15,1069.46,-369.46,-34.54640659772221
Gary Bond,78,7,11,9,1460.7299999999998,-760.73,-52.07875514297646
Brian Portelli,100,7,9,10,1338.7,-638.6999999999999,-47.71046537685814
Toby Lynn,69,7,9,9,1255.71,-555.71,-44.25464478263294
Cody Wallrodt,100,7,9,8,1226.87,-526.87,-42.944240221050315
Shane Young,57,7,8,13,1499.8000000000002,-799.8,-53.327110281370835
Jake Bigeni,83,7,8,9,871.03,-171.03,-19.63537421213965
Tristan Larsen,50,7,8,6,773.9000000000001,-73.89999999999995,-9.549037343326003
Stephanie Morris,79,7,7,13,950.3700000000001,-250.36999999999995,-26.34447636183801
Josh Duggan,100,7,7,10,1360.62,-660.62,-48.55286560538579
Katie Wilson,51,7,7,8,854.05,-154.05000000000004,-18.03758562145074
Scott Hewitt,85,7,6,10,1259.15,-559.15,-44.40694119048564
Bryse McElhinney,86,7,6,8,1093.1999999999998,-393.20000000000005,-35.96780095133554
David Barbetti,83,7,6,7,729.45,-29.449999999999967,-4.03728836794845
Jordan Topping,100,7,5,14,1465.4599999999998,-765.4599999999999,-52.23342841155678
Joshua Holberton,31,7,5,4,662.7699999999998,37.22999999999999,5.617333313215746
Stephen Boyington,51,7,4,11,862.13,-162.13,-18.805748553002445
Hannah Rixon,93,6,21,18,1476.87,-876.8699999999998,-59.37353998659326
Taleah McMullen,100,6,20,15,1948.6100000000001,-1348.6100000000001,-69.20882064651212
Anthony Butt,100,6,17,13,1499.24,-899.2399999999999,-59.979723059683565
Anthony Frisby,100,6,16,12,1703.4399999999998,-1103.4399999999998,-64.77715681209787
Leilani Justice,100,6,14,15,1581.56,-981.56,-62.06277346417461
Rodney Ashwood,46,6,12,5,796.5400000000001,-196.54,-24.674215984131365
Ross Payne,75,6,11,12,1271.79,-671.79,-52.82239992451584
Michael Jnr Day,80,6,11,5,1005.98,-405.97999999999996,-40.356667130559245
Glenn McElhinney,100,6,10,10,1387.6799999999998,-787.68,-56.762365963334496
Brent Murphy,100,6,9,12,1171.06,-571.0600000000001,-48.7643673253292
Heath Woods,37,6,9,6,883.97,-283.96999999999997,-32.12439336176567
Vaughan Duncan,63,6,9,6,1194.0699999999997,-594.07,-49.751689599437235
Aaron Suvaljko,96,6,7,9,1200.3600000000001,-600.3599999999999,-50.01499550134958
Adrian Pace,43,6,7,6,1130.68,-530.6800000000001,-46.93458803551845
Dean Miller,100,6,6,20,1489.9999999999998,-889.9999999999999,-59.73154362416108
Andrew Millard,50,6,4,9,626.7199999999999,-26.719999999999928,-4.263466938983905
Ella Turnbull,31,6,4,3,510.00999999999993,89.99000000000004,17.644752063685036
Mick Sullivan,21,6,4,2,314.18999999999994,285.81,90.9672491167765
Sofia Arvidsson,44,6,3,8,978.16,-378.1600000000001,-38.66034186636134
Nigel Johns,46,6,3,6,603.3000000000001,-3.2999999999999616,-0.5469915464942751
Kyle Marshall,32,6,3,4,739.57,-139.57,-18.871776843300836
Ky Bloomfield,39,6,3,3,626.0100000000001,-26.009999999999998,-4.154885704701202
Jason Grimson,26,6,3,1,621.5300000000001,-21.53000000000001,-3.4640323073705224
Ben Xiriha,53,6,2,6,730.1899999999999,-130.19000000000003,-17.829605992960744
Taylor Ford,43,6,2,3,445.61,154.39,34.646888534817435
John Newberry,79,5,19,6,1009.58,-509.5800000000001,-50.47445472374652
Kylah Madden,68,5,18,7,1455.6000000000004,-955.6,-65.64990381973068
Damon Watson,100,5,15,5,1160.9199999999998,-660.92,-56.93071012645143
Jim Douglass,100,5,13,14,1318.74,-818.7400000000001,-62.085020549918866
Dean Cernovskis,69,5,13,6,1197.57,-697.57,-58.248787127266056
Jason Hewitt,85,5,12,12,1614.09,-1114.09,-69.02279302888934
Mitch Turnbull,100,5,10,12,1171.3799999999999,-671.3800000000001,-57.31530331745465
Anthony Robinson,50,5,10,10,1274.9099999999999,-774.9100000000001,-60.78154536398649
Blake Medlyn,70,5,8,15,826.46,-326.46,-39.501004283328896
Kylie Sugars,47,5,8,6,961.59,-461.59,-48.00278705061408
Lola Weidemann,100,5,7,15,1029.39,-529.3900000000001,-51.42754446808304
Dean Chapple,62,5,6,9,1082.99,-582.99,-53.83152199004607
Molly Ison,61,5,6,7,814.8399999999999,-314.84000000000003,-38.63826027195524
Harry O'Neill,56,5,6,6,730.3299999999999,-230.33,-31.53779798173429
Brett Shipway,55,5,5,8,554.11,-54.11,-9.765209074010576
Darren Pace,36,5,5,4,607.8299999999999,-107.83,-17.74015760985802
Damien Burns,35,5,5,2,640.29,-140.28999999999996,-21.91038435708819
Garry Johnson,81,5,4,7,392.78999999999996,107.21000000000004,27.29448305710432
Hannah Parish,36,5,4,6,585.76,-85.75999999999995,-14.64080852226167
Bob Kuchenmeister,34,5,4,5,420.57,79.43000000000002,18.886273390874294
Michelle Wight,56,5,3,7,585.0699999999999,-85.07000000000002,-14.54014049600903
Nathan Hoy,56,5,3,7,400.28,99.72,24.912561207154994
Cameron Fitzpatrick,38,5,3,4,576.5300000000001,-76.52999999999997,-13.274244185038068
Mitch Cox,36,5,3,4,485.53,14.469999999999992,2.980248388359111
Paula Sapio,30,5,3,4,412.33,87.66999999999999,21.262095894065432
Ros Rolfe,41,5,3,4,413.59999999999997,86.40000000000002,20.889748549323023
Eddie Tappe,27,5,3,3,331.76000000000005,168.24,50.71135760790932
Wesley Andrews,18,5,3,1,300.68,199.32000000000002,66.28974324863644
Tamara Battle,31,5,2,5,672.73,-172.72999999999996,-25.675976989282468
Greg Bennett,33,5,1,4,486.47999999999996,13.520000000000003,2.7791481664199975
David Hewitt,18,5,1,3,402.65000000000003,97.34999999999998,24.177325220414744
Christopher Shinn,84,4,24,10,1189.9699999999998,-789.9699999999999,-66.38570720270259
Kyle Harper,100,4,14,11,1372.1299999999997,-972.13,-70.8482432422584
Bronte Miller,62,4,11,8,754.01,-354.01,-46.95030569886341
Reagan Clarke,54,4,11,8,774.0500000000001,-374.04999999999995,-48.32375169562689
Brent Howard,59,4,9,11,809.4499999999999,-409.4500000000001,-50.58372969300143
Monique Burnett,96,4,9,10,1168.21,-768.21,-65.75958089727018
Cameron Maggs,81,4,9,6,1176.1899999999998,-776.1899999999999,-65.99188906554214
Michael Norman,30,4,8,2,542.48,-142.48000000000002,-26.264562748857102
Amy Day,44,4,7,10,927.4399999999999,-527.44,-56.87052531700165
Luke Watson,70,4,7,10,897.5600000000001,-497.56,-55.434734168189316
KerryAnn Morris,69,4,7,6,789.7099999999998,-389.7099999999999,-49.3484950171582
Tony Pullicino,72,4,7,4,847.4300000000001,-447.43000000000006,-52.79846122983609
Lucas Rando,56,4,6,9,637.31,-237.30999999999997,-37.23619588583264
Ashley Ainsworth,51,4,6,4,555.0600000000001,-155.06,-27.935718661045648
John Meade,26,4,5,5,326.72,73.27999999999999,22.42899118511263
Sarah Rushbrook,58,4,5,5,501.63,-101.62999999999995,-20.259952554671763
Will Rothwell,49,4,5,4,868.2,-468.2,-53.927666436305
Colin McDowell,37,4,5,2,572.16,-172.15999999999997,-30.08948545861297
Dayl March,71,4,4,12,871.26,-471.26000000000005,-54.08947960425132
Jack Stockton,35,4,4,8,657.28,-257.28000000000003,-39.143135345667
Tim Gillespie,40,4,4,4,377.29999999999995,22.700000000000017,6.016432547044797
Brooke McPherson,13,4,4,1,385.72,14.279999999999994,3.7021673752981417
Paul Cavallaro,19,4,4,1,410.86,-10.859999999999992,-2.6432361388307433
Klayton Bigeni,52,4,3,7,512.6600000000001,-112.66,-21.975578356025434
Dale Larpent,41,4,3,5,624.3600000000001,-224.36,-35.93439682234607
Sam Ison,54,4,3,4,437.66,-37.660000000000004,-8.60485308230133
Matthew Harding,27,4,3,3,393.18,6.820000000000022,1.7345744951421795
Jake Davis,43,4,3,1,664.4399999999999,-264.44,-39.7989284209259
Edd Bailey,35,4,2,4,410.0399999999999,-10.039999999999985,-2.4485416056970024
Matthew Whittle,18,4,2,1,252.54999999999998,147.45000000000005,58.384478321124554
Darren Hancock,23,4,1,2,328.18,71.82,21.88433176915107
Jai Meikle,18,4,1,0,321.03,78.97000000000001,24.598947138896683
Ethan Arnott,12,4,0,0,328.74999999999994,71.24999999999999,21.673003802281368
Donald Harper,100,3,20,11,1397.2199999999998,-1097.2199999999998,-78.5287928887362
Hayden Charles,100,3,14,10,1256.4100000000003,-956.41,-76.12244410662122
Tina Ridis,44,3,13,7,678.5600000000001,-378.56000000000006,-55.788729073331766
Adam Richardson,100,3,12,15,1502.73,-1202.73,-80.03633387235232
Taylah Osmond,100,3,11,12,1451.29,-1151.2899999999997,-79.3287351253023
Rodney Petroff,60,3,11,8,851.32,-551.3200000000002,-64.76060705727578
Robert Young,25,3,9,3,432.74,-132.73999999999998,-30.67430789850718
Paul Williams,63,3,8,12,586.12,-286.12,-48.8159421278919
Mark Norman,24,3,8,4,548.12,-248.12,-45.267459680361966
Stephen Dowton,42,3,7,3,285.07,14.930000000000044,5.237310134352981
Greg Rogers,53,3,6,12,539.91,-239.90999999999994,-44.435183641718055
Jack Watson,41,3,6,8,601.78,-301.78000000000003,-50.14789457941441
Amy Diebert,43,3,6,6,518.8199999999999,-218.82000000000005,-42.17647739100268
Lachlan Kennelly,48,3,6,5,849.53,-549.53,-64.6863559850741
Sebastian Piltz,54,3,6,3,649.89,-349.89000000000004,-53.83834187324009
Nicholas O'Connor,19,3,6,0,362.47999999999996,-62.480000000000004,-17.236813065548446
Jake Hughes,88,3,5,11,940.7399999999999,-640.74,-68.11021111040245
Rory Coverdale,43,3,5,7,485.56000000000006,-185.56,-38.215668506466756
Clint Sneddon,64,3,5,6,641.3,-341.3,-53.220021830656485
Hannah Lewis,38,3,5,6,773.9999999999999,-473.99999999999994,-61.240310077519375
Corey Bell,51,3,5,3,805.82,-505.82000000000005,-62.77084212355116
