Trainer,Starts,Wins,2nds,3rds,Spend,P&L,ROI %
G J Gerrard,12,2,0,5,192.91,7.0900000000000105,3.675288994868079
C L Peterson,14,2,0,3,166.99000000000004,33.010000000000005,19.76765075753039
K R Larpent,6,2,0,2,111.11000000000001,88.88999999999999,80.00180001800015
M W Smith,11,2,0,2,71.53999999999999,128.46,179.56388034665923
"R A Hoare, T A Hoare",11,2,0,2,171.89000000000001,28.110000000000003,16.353481877945196
W R Potter,12,2,0,2,144.09,55.91000000000001,38.80213755291832
A E Belton,7,2,0,1,111.11999999999999,88.87999999999998,79.98560115190784
B A Cole,8,2,0,1,90.9,109.1,120.02200220022002
C L Rauchenberger,10,2,0,1,229.54,-29.53999999999999,-12.869216694258077
D G White,6,2,0,1,53.69,146.31000000000003,272.5088470851183
D J Weinert,7,2,0,1,60.33,139.67,231.51002817835237
J A Whitaker,11,2,0,1,141.96999999999997,58.03000000000001,40.87483271113617
J E Davies,5,2,0,1,166.1,33.900000000000006,20.409391932570745
L Chiang,22,2,0,1,200.00999999999996,-0.009999999999993125,-0.004999750012495939
M B Towers,31,2,0,1,202.7,-2.699999999999991,-1.3320177602367989
P J Costello,8,2,0,1,86.17,113.83,132.0993385168852
P J Duggan,26,2,0,1,77.88000000000001,122.12,156.80534155110425
S W Townsend,7,2,0,1,87.66,112.34,128.15423226100847
D G Weeks,3,2,0,0,90.0,110.0,122.22222222222223
D K Harding,2,2,0,0,139.11,60.89,43.7711163827187
G A Dorn,2,2,0,0,95.83,104.17,108.70291140561412
G B Lawlor,2,2,0,0,117.15,82.85,70.72129748186086
"G J Quinlan, D J Quinlan",3,2,0,0,102.77,97.23,94.60932178651358
G R Watts,6,2,0,0,50.760000000000005,149.23999999999998,294.0110323089046
H M Stevens,3,2,0,0,73.49000000000001,126.50999999999999,172.1458701864199
J C Hackett,4,2,0,0,47.5,152.5,321.0526315789474
J L Stockton,5,2,0,0,87.08,112.92,129.67386311437758
K M Kent,2,2,0,0,68.47999999999999,131.52,192.05607476635518
L A Fanning,2,2,0,0,26.509999999999998,173.49,654.4322897019994
L Miles,2,2,0,0,56.64,143.35999999999999,253.10734463276833
M A Thompson,3,2,0,0,109.07,90.93,83.36847895846705
N J Cahir,6,2,0,0,84.39,115.60999999999999,136.99490460955087
O C Martin,3,2,0,0,32.22,167.77999999999997,520.7324643078832
R P Blythe,8,2,0,0,72.19999999999999,127.80000000000001,177.00831024930753
S A Hall,9,2,0,0,90.95,109.05000000000001,119.90104452996152
S J Cini,9,2,0,0,149.54,50.459999999999994,33.74348000534974
W E Hinze,6,2,0,0,44.309999999999995,155.69000000000003,351.365380275333
J J Hutchinson,61,1,7,9,605.2799999999999,-505.2799999999999,-83.47872059212266
N P Hurst,48,1,7,7,492.37,-392.37,-79.69007047545546
M J Butler,51,1,7,6,356.05999999999995,-256.05999999999995,-71.9148458125035
"J K Neilson, K Wilson",27,1,5,3,452.80999999999995,-352.80999999999995,-77.91568207415914
T E Gillespie,25,1,4,4,233.34,-133.34,-57.14408159766864
D C Hillier,17,1,4,2,188.57,-88.57,-46.9692952219335
M R S Barby,9,1,4,0,121.18,-21.18,-17.4781317049018
S Bigeni,20,1,4,0,176.24999999999997,-76.24999999999999,-43.262411347517734
M G Scott,47,1,3,4,495.3,-395.3,-79.81021603068848
S R Garraway,12,1,3,4,164.67000000000002,-64.66999999999999,-39.27248436266471
G R Coney,14,1,3,3,193.45,-93.45,-48.30705608684415
M L Gadsden,18,1,3,3,230.36999999999998,-130.37,-56.59157008291012
A M Woodmansey,10,1,3,2,158.67,-58.67,-36.97611394718599
M B Turnbull,38,1,3,2,424.47999999999996,-324.47999999999996,-76.44176404070862
A J Dunn,16,1,3,1,341.42999999999995,-241.43,-70.71141961749116
C D Brown,10,1,3,1,167.57999999999998,-67.58,-40.32700799618093
C D Parker,15,1,3,1,151.53,-51.529999999999994,-34.00646736619811
J D Justice,18,1,3,1,214.92,-114.92000000000002,-53.471058998697195
L J Egerton-Green,6,1,3,1,146.28,-46.280000000000015,-31.63795460760187
A C Frisby,13,1,3,0,238.65,-138.65,-58.09763251623716
A J Cronin,4,1,3,0,137.88,-37.88000000000001,-27.473165071076306
J W Carkeet,22,1,3,0,173.22,-73.22,-42.26994573374899
P C Bain,5,1,3,0,248.98999999999995,-148.98999999999998,-59.83774448773044
R W McCartney,6,1,3,0,79.78,20.22,25.344697919278016
